ID,DR,G,ND,WD,other
ID_08QQWR,0.008828561,0.87009966,0.00071997504,0.11479298,0.0055588237
ID_K0FSN2,0.03283354,0.38164252,0.0012420305,0.5824887,0.0017932514
ID_KAOMCU,0.19281767,0.786838,0.0026793494,0.015307573,0.0023574159
ID_6PUAKW,0.97639114,0.007126551,0.014599771,0.001335173,0.0005474434
ID_6WZR90,0.04970989,0.047417082,0.0045657726,0.8928367,0.0054705837
ID_KS5Z0E,0.08912733,0.31325316,0.006413193,0.5872477,0.0039586104
ID_US5CVL,0.007872974,0.28524113,0.0013236364,0.58761734,0.11794486
ID_ZVGK72,0.99283653,0.0054512247,0.0005494262,0.0011574344,5.403982e-06
ID_DK03VI,0.15415825,0.6760223,0.02285394,0.0573983,0.08956711
ID_SXI2EA,0.9693507,0.0139910085,0.016263615,0.00029573124,9.89538e-05
ID_WS4JZD,0.0004034534,0.84453547,2.2716102e-05,0.15492444,0.000113978844
ID_T5O5RE,0.009485738,0.9824417,0.0001351918,0.0069995024,0.00093794905
ID_PVWUSP,0.82453096,0.14983214,0.019099666,0.004845332,0.0016918945
ID_RNYL4P,0.0893386,0.17239839,0.011397003,0.70607394,0.020792034
ID_U8SFLB,0.0041404217,0.28871447,0.000992789,0.7047362,0.0014160863
ID_2NZ89R,0.03765004,0.41729724,0.0029518139,0.5166465,0.025454372
ID_OEOW09,0.018291147,0.4622761,0.0011897874,0.5160658,0.0021771868
ID_ETT9KK,0.07767166,0.18970454,0.004611252,0.7250801,0.0029324656
ID_84GAU6,0.10200412,0.12373322,0.004685367,0.76702964,0.002547679
ID_QI9ZOF,0.036311805,0.4240626,0.0043524387,0.52905893,0.0062142024
ID_RN4WXU,0.16677102,0.53736305,0.010531765,0.2677137,0.017620409
ID_DTX7CE,0.006840343,0.81083065,0.0015705046,0.17557633,0.005182184
ID_PQZ7L1,0.36076036,0.1337471,0.017709268,0.48378828,0.0039950213
ID_7RYOOR,0.005303734,0.19623648,0.0005754931,0.7947681,0.003116191
ID_0M70MH,0.7799048,0.1686214,0.03645831,0.0076723886,0.007343199
ID_QDNEIN,0.27123368,0.5509998,0.028810885,0.09398939,0.054966267
ID_TCTVD2,0.0054304535,0.39277747,0.0008285745,0.57835084,0.022612626
ID_CZPNKP,0.036221627,0.5519142,0.003757849,0.37258315,0.035523206
ID_9JK4P8,0.014290177,0.34244752,0.0026293534,0.63282996,0.007802976
ID_5HJHUX,0.92777455,0.056458086,0.0078114,0.0069623543,0.0009935714
ID_GAGQOT,0.7887043,0.055468213,0.039228898,0.109767504,0.0068311556
ID_2MBTJ7,0.008505105,0.695212,0.0013411664,0.29145402,0.0034876836
ID_FLW8GN,0.94484663,0.026577586,0.0038378339,0.024438616,0.00029934235
ID_NEN2IE,0.43926075,0.41430724,0.04329768,0.05067039,0.052464038
ID_MJ5E5T,0.38381627,0.2111764,0.026767537,0.36433816,0.013901569
ID_V3U3SB,0.012928024,0.4042025,0.0021291496,0.5431292,0.03761116
ID_EAIA7K,0.0043710065,0.9924281,2.6407706e-05,0.0030627984,0.000111628724
ID_QZ1GNF,0.0884468,0.5659288,0.008813692,0.29724327,0.03956742
ID_XOIEMC,0.013762152,0.40881437,0.0030711968,0.56575346,0.00859873
ID_M1XV26,0.09462289,0.21396108,0.0155465705,0.48739755,0.18847193
ID_F4T0AG,0.003353992,0.6170042,0.0007054053,0.3773804,0.0015559583
ID_2AJK1C,0.32526943,0.49015394,0.02507961,0.14262119,0.016875897
ID_5X36NP,0.008400639,0.15831782,0.0015069661,0.72555673,0.10621789
ID_6UV0I2,0.99647033,0.0028700314,0.00045611334,0.0002012668,2.2505176e-06
ID_7CYFWU,0.00017537223,0.75745213,0.00015196162,0.23734386,0.004876625
ID_Y9HPHA,0.4644229,0.43573654,0.030631717,0.055464495,0.013744362
ID_9MO69Z,0.017742062,0.61552787,0.0016640447,0.34636185,0.018704256
ID_QUVQGH,0.009927298,0.52262354,0.0011010781,0.46565938,0.0006887586
ID_Q82C09,0.009530044,0.7281069,0.0008563656,0.2580165,0.00349018
ID_MVLC5W,0.02897237,0.8411971,0.0037295155,0.09419198,0.031909052
ID_ETMLWO,0.12318893,0.67992353,0.011355555,0.14357044,0.04196154
ID_IWRSE1,0.01594483,0.4713577,0.0009445998,0.5056631,0.00608981
ID_SYWTC8,0.5677304,0.39054587,0.008324045,0.032366227,0.0010334727
ID_3W8ZIF,0.17514868,0.2744055,0.013335698,0.52534145,0.011768639
ID_W787YF,0.9433726,0.033310536,0.022446556,0.00021118544,0.00065916986
ID_C6IS7N,0.0010782947,0.38979274,0.0002481424,0.6076134,0.0012674461
ID_0NUIDW,0.0068212985,0.7085544,0.00089508994,0.26954335,0.014185879
ID_7BSQZ5,0.017938152,0.5141774,0.0020750249,0.45623118,0.00957822
ID_WOEYHM,0.02578155,0.8114384,0.0052576037,0.11384619,0.04367624
ID_0I8LOQ,0.3081816,0.07724061,0.012854826,0.59105146,0.010671448
ID_5FUJUT,0.0019515011,0.4853213,0.00027587873,0.5106063,0.0018450372
ID_81BVSJ,0.34374064,0.1507156,0.022993837,0.47923374,0.003316182
ID_8JZ4U2,0.00027613694,0.027224177,4.857707e-05,0.9721166,0.00033452344
ID_00BU33,0.0063482528,0.40559158,0.0013435304,0.58406156,0.0026550833
ID_U85UVV,0.012054423,0.07221941,0.0020229004,0.90618145,0.007521788
ID_BHPGTG,0.024058867,0.5878511,0.0017828207,0.36228758,0.02401964
ID_F7JGRZ,0.23229672,0.6416161,0.012251075,0.09642873,0.017407455
ID_WZVMC3,0.009851637,0.7406284,0.00039039465,0.24493833,0.0041912044
ID_G8DH9H,0.019726912,0.35802314,0.0025749183,0.5840877,0.035587225
ID_OWDEJE,0.009298317,0.25608364,0.002018682,0.7069531,0.025646226
ID_QLOB5I,0.0011162658,0.050593585,0.00013584351,0.9477927,0.00036149906
ID_278G3A,0.0062918994,0.90782654,0.00040480215,0.08062614,0.004850629
ID_K6UXTG,0.8961605,0.0596394,0.033871092,0.0035072232,0.006821798
ID_63GHUP,0.04592021,0.6288166,0.0023089328,0.3179487,0.0050055445
ID_VBTIUV,0.36031127,0.36371896,0.06385926,0.07379466,0.13831583
ID_VEJ1I3,0.109428845,0.72003376,0.0024478927,0.16105081,0.007038672
ID_ESZYMM,0.53217214,0.35094458,0.031411577,0.0683977,0.017074024
ID_S3VL8N,0.0034896801,0.32360527,0.00038095872,0.66450816,0.008015861
ID_NDC3P1,0.0003220322,0.0721473,5.0527357e-05,0.92729795,0.00018217806
ID_CURS6N,0.0019322315,0.48762655,0.0006451515,0.50861377,0.0011823273
ID_T2YJVV,0.0954524,0.17771864,0.0109547125,0.5894825,0.12639178
ID_37BRG6,0.00078654435,0.20676704,0.00015461067,0.7875517,0.00474015
ID_ZC2SOL,0.08419601,0.034883842,0.0031936017,0.8767096,0.0010168878
ID_UXQMYX,0.13089122,0.7437518,0.009113102,0.09336025,0.022883626
ID_H7DQ8V,0.24081142,0.67594683,0.022705277,0.034686845,0.025849627
ID_LMUM70,0.9637898,0.022793917,0.012954845,0.00032176948,0.00013958638
ID_EZ3WBI,0.0056795054,0.9732895,5.4528213e-05,0.020731345,0.00024507352
ID_2NT1YA,0.020579029,0.42386866,0.0029274893,0.54331166,0.009313111
ID_H5KZ4U,0.040682632,0.059745356,0.0029787987,0.89103603,0.0055571785
ID_BZ5PR1,0.1903288,0.6898859,0.0034812281,0.11533315,0.0009709185
ID_221NIJ,0.11325482,0.72568816,0.01035533,0.07199527,0.07870645
ID_M565L3,0.0378441,0.8953656,0.0004772638,0.06540785,0.0009051624
ID_CHC3RB,0.38568768,0.32770923,0.08066712,0.12331575,0.08262023
ID_0TCT3W,0.0059301504,0.7422218,0.0004347245,0.2510128,0.0004005775
ID_KA6N6B,0.9191095,0.06301804,0.012254881,0.0052631586,0.00035428963
ID_1SZC1S,0.85051143,0.122965455,0.016995845,0.007818999,0.0017082652
ID_BPI8DI,0.0055686682,0.61625046,0.00046420415,0.35748884,0.020227775
ID_HCHSSC,0.008122864,0.8777021,0.00085856597,0.09287843,0.020438127
ID_JXHIMT,0.7578414,0.021109179,0.053156503,0.13221307,0.035679862
ID_LDITFF,0.00032959488,0.079736374,9.49398e-05,0.9166427,0.0031964525
ID_VQSUUN,0.03743649,0.6053801,0.0033930778,0.3359438,0.017846566
ID_NTV1AB,0.022657596,0.6823952,0.0026427368,0.26181364,0.03049076
ID_ZKWU9F,0.22735864,0.060111497,0.008809068,0.6996065,0.0041142413
ID_D88LKX,0.7597959,0.1349951,0.06560515,0.033378996,0.0062248465
ID_9PRRCE,0.0071206326,0.11219236,0.0005769338,0.87797695,0.0021331217
ID_0EVNPH,0.8880755,0.09645706,0.011168372,0.002564804,0.0017343264
ID_HW8AEI,0.00043286622,0.99603635,8.2719794e-07,0.0035276315,2.3514726e-06
ID_0AAI4X,0.0021774229,0.68510455,0.00040597835,0.31046456,0.0018474656
ID_UKFKJC,0.0011371995,0.1413051,0.00016940545,0.8531657,0.004222582
ID_7RROC8,0.017902726,0.051609144,0.0007116518,0.92838186,0.0013946667
ID_5ERDTW,0.07583836,0.8944207,0.0005662135,0.028614543,0.0005601162
ID_P0J9EZ,0.99405944,0.0013671101,0.0016042241,0.0029596777,9.483005e-06
ID_CTPPMV,0.6129156,0.1676706,0.07391816,0.09351998,0.051975667
ID_YC5UDL,0.005217789,0.059742045,0.0007778595,0.8951943,0.03906799
ID_K21UPY,0.63770336,0.29413465,0.015202499,0.050135188,0.0028242173
ID_SNUQ33,0.89453477,0.019381117,0.020604508,0.06384274,0.0016369051
ID_2MP27D,0.5529202,0.38548422,0.022279233,0.02926784,0.0100483745
ID_KPOH3M,0.0003096648,0.6760996,0.00015970228,0.3218214,0.0016096783
ID_DY5BV0,0.0021801176,0.9045753,9.048495e-05,0.092709325,0.00044477047
ID_YMCW3M,0.3095264,0.38131824,0.010586071,0.28876027,0.009809051
ID_560FR4,0.005416084,0.5773772,0.0008063607,0.40670183,0.009698514
ID_BC5X3D,0.65840137,0.108552754,0.08408351,0.06183659,0.0871258
ID_891T5F,0.00029196963,0.14748253,4.659596e-05,0.84955907,0.002619882
ID_AP54US,0.007935266,0.6507644,0.0007666083,0.32684106,0.013692657
ID_BR2Y1G,0.00087806885,0.43039176,0.00049572444,0.56511265,0.0031218007
ID_VKHO1D,0.00024629972,0.9510075,3.1473523e-05,0.048656397,5.8392347e-05
ID_7H80TX,0.008733078,0.03218974,0.000600762,0.9548193,0.0036571624
ID_FFSO1C,0.82449186,0.1112895,0.036925744,0.0060890676,0.02120378
ID_LROGPF,0.041051112,0.32537594,0.0055225166,0.62263113,0.005419305
ID_WIMVZK,0.009780886,0.22006102,0.001857204,0.76474816,0.0035527784
ID_X2TP3E,0.8625748,0.112256594,0.022633819,0.0012344994,0.0013002852
ID_ZBGT40,0.007945409,0.8794363,0.0010435266,0.10700567,0.0045691347
ID_R42TPV,0.33231932,0.25935942,0.017872592,0.36709934,0.023349334
ID_EAGB82,0.0048830784,0.1182615,0.0005789256,0.84316456,0.03311187
ID_E9P6YU,0.07522272,0.69422895,0.006418413,0.21670984,0.0074200737
ID_L9N2XU,0.0017911772,0.024712084,0.00035191816,0.94796664,0.025178112
ID_RLBV7M,0.0033168728,0.50289,0.00056325697,0.4916196,0.0016103107
ID_C1B3A8,0.4286664,0.48632544,0.032203283,0.035398796,0.017406024
ID_GM2W0C,0.05033343,0.7403078,0.001109006,0.2072754,0.00097435043
ID_NTVCOG,0.75064677,0.06317781,0.033313345,0.14601986,0.00684231
ID_MJ1F11,0.038121324,0.6056091,0.005947627,0.32778913,0.022532836
ID_JPM5T6,0.014732018,0.54306114,0.0022776923,0.43825477,0.0016743812
ID_8NADC6,0.116120204,0.114953436,0.0060484656,0.73253334,0.030344518
ID_ZQDBUU,0.0002595097,0.5624433,0.00014938219,0.4361992,0.0009485711
ID_J1ARRE,0.009483252,0.8463518,0.0011630973,0.12740704,0.015594836
ID_JGRDOH,0.038329206,0.89452505,0.0028171178,0.050974283,0.013354275
ID_B8VO9T,0.010126262,0.5956128,0.0015300723,0.3884784,0.004252441
ID_VKVK67,0.93271214,0.040799864,0.020685004,0.0037247404,0.0020783474
ID_VK9ZAP,0.039534163,0.3968673,0.0043360544,0.55770135,0.0015611175
ID_IGEVOO,0.124443814,0.6721983,0.004395441,0.19255653,0.006405941
ID_0ADFQ0,0.0042972197,0.13527195,0.00042172338,0.8565711,0.0034379642
ID_S5Y5GF,0.46276185,0.4159122,0.03670624,0.05369845,0.030921245
ID_EKTOQP,0.0670935,0.08670348,0.005566921,0.8364299,0.0042061587
ID_5GIKOV,0.0021912311,0.010672086,0.00025194048,0.9864806,0.00040409493
ID_XHPJ44,0.0055036778,0.9780873,1.5899945e-05,0.016312854,8.02414e-05
ID_VDBZEY,0.122689,0.41907677,0.016161688,0.3685295,0.07354297
ID_OWMXMY,0.20945573,0.18865076,0.010980312,0.58478934,0.0061238767
ID_KFXY01,0.9376087,0.02511662,0.0108522475,0.026071377,0.00035105407
ID_ZKIIA0,0.0017736921,0.32102314,0.00044379762,0.675819,0.0009404034
ID_NIS08N,0.014560312,0.21337628,0.0014811008,0.76825905,0.0023233443
ID_QEV20H,0.0026584524,0.35530514,0.00037273276,0.639921,0.0017427257
ID_ZSE75X,0.013523322,0.17740397,0.0010810937,0.7704824,0.037509244
ID_07AJI2,0.10236163,0.16303188,0.01285913,0.6793887,0.042358607
ID_C3U1YG,0.8510259,0.10057887,0.02609549,0.02083485,0.0014648372
ID_O9EEE7,0.042671274,0.87426823,0.001092067,0.0793589,0.0026095537
ID_BDNWIC,0.005949728,0.19592498,0.00063289306,0.79412526,0.0033671493
ID_11Y521,0.015730351,0.57511723,0.0026366704,0.3782073,0.028308451
ID_O9PAAL,0.6172936,0.1456885,0.025677027,0.20671563,0.004625247
ID_LSFN33,0.093583494,0.60144913,0.0051024756,0.2947713,0.0050935666
ID_WIBHFG,0.24524674,0.17566666,0.01766077,0.5451444,0.016281378
ID_QBRPNN,0.015673794,0.96372783,4.5285207e-05,0.020413322,0.00013983563
ID_WEU2XS,0.8334516,0.12965417,0.026200475,0.009103586,0.0015901387
ID_3DCFOY,0.0060097096,0.84140337,0.00095219404,0.13197076,0.01966393
ID_ZZV2MA,0.9394023,0.036851306,0.0128634125,0.009920088,0.0009628886
ID_TB84ZE,0.01659179,0.3995336,0.0018679146,0.57563233,0.0063743615
ID_WA0J5T,0.69966006,0.25707397,0.01908181,0.008905387,0.015278833
ID_2OAZZR,0.9014515,0.092555165,0.004116693,0.0016131076,0.00026336723
ID_95HZRC,0.27782252,0.15147768,0.0035223425,0.5658108,0.0013667123
ID_HQ874A,0.062878266,0.5768548,0.006123368,0.30033422,0.05380933
ID_OWZRPM,0.0057280986,0.01707131,0.0008217135,0.97385526,0.002523668
ID_GLX32W,0.0034858403,0.031975437,0.0005058684,0.9624122,0.0016206605
ID_ZKA1XH,0.8751045,0.10251396,0.019569926,0.002160635,0.0006509593
ID_5NCPTB,0.4181229,0.11149037,0.0038762097,0.46584526,0.00066525914
ID_MCTU38,0.0111872675,0.87027836,0.0008809164,0.09772115,0.019932225
ID_8C1N2J,0.000619312,0.21326344,0.0001467769,0.78527766,0.0006927533
ID_DLKZFD,0.02729444,0.038128007,0.0026848377,0.91984385,0.012048874
ID_TZMB54,0.0006605774,0.6653233,0.00015242593,0.33316478,0.0006988165
ID_OZPM3H,0.001607945,0.5493215,0.00015874296,0.44607583,0.0028359785
ID_LNO8OF,0.35463616,0.27207652,0.033733033,0.3253304,0.014223816
ID_Y6HCC4,0.2557757,0.686609,0.006421505,0.038804214,0.01238955
ID_Y5S6BU,0.011940155,0.6613185,0.0019721906,0.32043263,0.0043365173
ID_ICHUD3,0.063805036,0.82970697,0.0047191493,0.09844201,0.0033267976
ID_BBJSRB,0.00045631206,0.5090925,0.00023806133,0.4889402,0.0012728836
ID_O8VE96,0.0077043544,0.8232506,0.0021522294,0.14092563,0.025967276
ID_IWA9NW,0.0070576416,0.09692606,0.0005952997,0.8937143,0.0017067329
ID_T0EAJY,0.54617876,0.12115674,0.04763224,0.27968112,0.0053511765
ID_W9PMSU,0.043563183,0.62231535,0.0037314054,0.3131292,0.017260864
ID_5CP8G3,0.012431541,0.16120352,0.0024436926,0.8184319,0.0054893442
ID_N6AO45,0.9706326,0.004546147,0.013285492,0.011408279,0.00012737812
ID_CKUXUL,0.0062328605,0.10831127,0.0007572427,0.88386565,0.0008329202
ID_ZIHK6G,0.0123920785,0.62706125,0.0018910739,0.35572383,0.0029317306
ID_T4QXBO,0.042520735,0.6188864,0.0017592012,0.33355802,0.0032755842
ID_05JP2M,0.015415556,0.23371732,0.0012397738,0.7484709,0.0011564689
ID_ECVZOF,0.043215405,0.059957746,0.0047211787,0.86456573,0.027539996
ID_C9VA2J,0.005934331,0.8937889,0.00047865324,0.09237995,0.0074182437
ID_FWDT47,0.030849809,0.9640364,4.155563e-05,0.005013432,5.878038e-05
ID_6GF1CI,0.9481677,0.047162544,0.00279668,0.0016339716,0.00023920617
ID_EOH9LR,0.0023665475,0.26117653,0.0005864222,0.72984636,0.006024188
ID_9Y53Z1,0.23769967,0.5322247,0.0246954,0.12425829,0.08112194
ID_T6N7RK,0.044722762,0.835575,0.005046772,0.10040525,0.014250235
ID_GLL85K,0.012410661,0.1189172,0.0011197494,0.82907206,0.03848039
ID_50O12X,0.0026164164,0.7777794,0.00038119624,0.21861956,0.00060346286
ID_3AQ1U4,0.019032555,0.82564086,0.0017192273,0.14080423,0.01280301
ID_GFD5RN,0.7033948,0.16075554,0.022642015,0.10693098,0.006276686
ID_G9VUR9,0.0410213,0.6766472,0.003943377,0.27598196,0.0024061732
ID_42GKPA,0.0713004,0.17114995,0.006950458,0.746736,0.0038632457
ID_KCXHPW,0.0045908773,0.13290764,0.00061016856,0.85901415,0.0028771365
ID_SG0W87,0.05209881,0.062771216,0.0036169705,0.87395114,0.0075618443
ID_ZW6EMM,0.017992362,0.43573934,0.0020170582,0.4938903,0.050360974
ID_MLVFKZ,0.0035650588,0.88178605,0.0006834248,0.094291665,0.019673768
ID_HE91BZ,0.046657454,0.2951849,0.008817555,0.64047855,0.008861526
ID_XTWXN4,0.19156902,0.30442914,0.007220742,0.48732463,0.009456439
ID_C0Q6JJ,0.738592,0.20102556,0.027776372,0.028617876,0.003988106
ID_XO3GOE,0.010106635,0.7888302,7.124182e-05,0.20057333,0.00041862403
ID_4FA8PL,0.92863923,0.028675018,0.022651477,0.016645743,0.0033884456
ID_7DJ6QW,0.1093332,0.83389014,0.0024610905,0.050160684,0.0041548316
ID_2N2NYJ,0.10295403,0.41549873,0.0065175598,0.4727892,0.0022405297
ID_HFPTQG,0.018797902,0.030619573,0.0016775548,0.80605304,0.1428519
ID_926YBU,0.00077702035,0.47528386,0.00014294243,0.52174765,0.0020484824
ID_9RCVAC,0.0210957,0.09152547,0.0014810581,0.8802786,0.005619139
ID_1E96LU,0.0034674043,0.6363508,0.0003120338,0.35416815,0.0057015438
ID_ZHQONX,0.14775263,0.16828762,0.0032891496,0.67932785,0.0013427581
ID_QXRMZ4,0.97436416,0.0135365715,0.011207074,0.0006380883,0.00025413916
ID_JNX1CJ,0.9945058,0.0018089839,0.0026066885,0.0010687254,9.891524e-06
ID_NK26EL,0.14235988,0.34776193,0.009809711,0.4763444,0.023724042
ID_LWVV5V,0.14975381,0.17304876,0.008995456,0.65855515,0.009646827
ID_I71T8R,0.014183197,0.1152368,0.0015694272,0.85186523,0.017145386
ID_VH103C,0.00031079532,0.02750251,6.9705064e-05,0.96504766,0.0070693726
ID_1SRRUH,0.5503576,0.21862084,0.04655577,0.15707837,0.027387405
ID_76TQ9F,0.0020159292,0.13943903,0.0004036999,0.85634154,0.0017998489
ID_P5QH8Y,0.004269293,0.8503509,0.00031468578,0.12954721,0.01551792
ID_F3ADS1,0.72862834,0.22977796,0.013314447,0.024273705,0.004005475
ID_QUZMQO,0.028720882,0.48187107,0.0022506963,0.47710082,0.010056582
ID_NBYKTN,0.044985913,0.54122204,0.0038345167,0.40877527,0.0011822417
ID_6TB1HR,0.0795704,0.3080982,0.004580331,0.6007285,0.0070225513
ID_BCY8N6,0.9380797,0.01263331,0.021279166,0.024429986,0.0035777858
ID_OKY3NU,0.5535224,0.32393274,0.0602111,0.041896578,0.020437133
ID_IJXGKI,0.9622352,0.013840563,0.015683351,0.00768111,0.0005597156
ID_15UCOG,0.002857995,0.427951,0.00030727332,0.56806207,0.0008216531
ID_UKY7BT,0.34101686,0.09085718,0.012498222,0.5533533,0.0022744772
ID_VHRVMQ,0.022654215,0.6048856,0.0039276434,0.3655759,0.0029566207
ID_EK3V4X,0.14293958,0.50971115,0.013861715,0.31447798,0.019009544
ID_8Z9KG2,0.0008482462,0.25703546,0.00044041994,0.7407231,0.0009527291
ID_3UYQYH,0.064079136,0.6343841,0.01094941,0.23431744,0.056269925
ID_1CASUP,0.7763485,0.03406166,0.035067204,0.14866999,0.005852723
ID_7IY6MT,0.7722782,0.21029592,0.002956372,0.013909574,0.00055980205
ID_P0A75O,0.028877825,0.4730226,0.0031918578,0.48053825,0.01436944
ID_QBYTOI,0.14449579,0.57057625,0.013258652,0.25395185,0.017717494
ID_J8KC5S,0.020950189,0.11028915,0.002434518,0.8507986,0.0155276
ID_HIP4OV,0.77750444,0.01922283,0.10448605,0.058504283,0.04028245
ID_UMGZXY,0.005778794,0.481246,0.00062227325,0.50650084,0.005852137
ID_WE9ZFJ,0.24320343,0.63581747,0.010915562,0.10237365,0.0076899366
ID_ZRIM84,0.012168088,0.496298,0.0009921159,0.47837514,0.012166643
ID_6W7ZD5,0.017616764,0.8998042,0.002257128,0.07072673,0.009595187
ID_IQLHYY,0.78021216,0.1487086,0.051770303,0.0070202583,0.01228865
ID_PX1YC1,0.002332978,0.2173564,0.00022402397,0.77907234,0.0010142192
ID_2GLYG0,0.051993225,0.197004,0.003521981,0.7462398,0.0012409444
ID_VDBPNQ,0.6456544,0.33412382,0.006421915,0.011683271,0.002116589
ID_5W21EY,0.6974145,0.21946597,0.019397603,0.056631032,0.0070909066
ID_DPEA7A,0.83559614,0.0040406054,0.021446079,0.13534328,0.0035738375
ID_M7X675,0.005519979,0.07445891,0.0005072833,0.9099102,0.009603604
ID_ZAH09C,0.025396489,0.7570355,0.001967139,0.201533,0.0140678575
ID_2YG185,0.012804038,0.9814388,0.00023846926,0.0052824286,0.00023621395
ID_H1ZIII,0.04406983,0.308763,0.00354963,0.6188516,0.02476594
ID_HS41UJ,0.98062897,0.0033105318,0.01353588,0.002216396,0.00030828518
