ID,DR,G,ND,WD,other
ID_QYSXKB,0.0040591564,0.0001082912,0.9957396,9.30825e-05,1.0263643e-08
ID_SK5CR9,0.9035791,0.015769258,0.02873298,0.017902076,0.034016624
ID_UVDZWU,0.0028938437,0.7584713,6.7782517e-09,0.21858546,0.020049304
ID_14YUIO,0.0014709247,0.28370315,1.2170141e-05,0.71481055,3.1342431e-06
ID_08QQWR,0.008006657,0.81796086,1.229942e-07,0.1739662,6.6124594e-05
ID_K0FSN2,0.11140994,0.21600641,0.00014063714,0.6724429,6.688665e-08
ID_KAOMCU,0.40887424,0.58307207,1.5041877e-06,0.0070845825,0.0009675809
ID_6PUAKW,0.96528304,0.011725695,2.8978834e-06,0.022987537,7.6258056e-07
ID_6WZR90,0.041668575,0.016712358,0.00011833015,0.9414995,1.2405186e-06
ID_KS5Z0E,0.13307725,0.17093496,7.044288e-06,0.6959794,1.3264561e-06
ID_US5CVL,7.362808e-05,0.0626205,3.436181e-06,0.13550898,0.8017935
ID_ZVGK72,0.9307589,0.027935425,3.0265417e-09,0.040838677,0.00046698566
ID_DK03VI,0.09684837,0.54451615,0.0006156694,0.28856483,0.069455005
ID_SXI2EA,0.99233425,0.004274192,7.0693044e-05,0.0033208327,9.455147e-09
ID_WS4JZD,4.2990076e-05,0.96858764,1.446974e-06,0.03136794,1.3547392e-08
ID_T5O5RE,0.0010359822,0.98978347,4.709231e-07,0.009179751,3.717281e-07
ID_PVWUSP,0.7145596,0.2600256,4.4262665e-06,0.025313836,9.655716e-05
ID_RNYL4P,0.06685447,0.09848908,0.07365168,0.76062286,0.0003819259
ID_U8SFLB,0.0015668151,0.21929674,9.470178e-05,0.77904177,5.104618e-09
ID_2NZ89R,0.05596352,0.15388496,0.00037614838,0.78851724,0.001258125
ID_OEOW09,0.0003627622,0.107457004,0.509289,0.38283473,5.6425975e-05
ID_ETT9KK,0.021976296,0.06548883,5.425153e-06,0.9125294,2.1734133e-08
ID_84GAU6,0.117987275,0.059414726,0.0015361678,0.8210615,3.763397e-07
ID_QI9ZOF,0.2769124,0.34424078,0.00011683447,0.3787266,3.3642082e-06
ID_RN4WXU,0.18566291,0.49754035,9.565952e-05,0.31404588,0.002655219
ID_DTX7CE,0.0031968479,0.9816133,3.4528274e-08,0.0150747895,0.00011510485
ID_PQZ7L1,0.52297705,0.07266238,0.0017623327,0.40258837,9.871814e-06
ID_7RYOOR,0.0003086431,0.13550477,0.0017438917,0.86244273,1.6641273e-08
ID_0M70MH,0.7272762,0.16817707,0.010213477,0.09363233,0.00070098793
ID_QDNEIN,0.0013286426,0.0053700064,0.99270743,0.000579344,1.466864e-05
ID_TCTVD2,0.0007769625,0.6847666,6.593986e-08,0.31445625,7.552432e-08
ID_CZPNKP,0.0060928348,0.87251866,0.00016189725,0.06862278,0.052603878
ID_9JK4P8,0.0007809075,0.59438574,2.2031567e-05,0.40480584,5.447935e-06
ID_5HJHUX,0.9185849,0.059359204,1.2237702e-08,0.022054415,1.5612083e-06
ID_GAGQOT,0.9563487,0.00602722,1.2880956e-05,0.037604358,6.8410304e-06
ID_2MBTJ7,0.009622839,0.8743703,2.9100548e-07,0.115923174,8.3368475e-05
ID_FLW8GN,0.95774215,0.003747083,0.00017889906,0.038309265,2.2559654e-05
ID_NEN2IE,0.48906574,0.37626135,1.5083496e-05,0.12077139,0.013886335
ID_MJ5E5T,0.77782726,0.13124688,0.0028750517,0.087798744,0.00025209677
ID_V3U3SB,0.0001886444,0.43044305,3.801924e-07,0.5692921,7.580126e-05
ID_EAIA7K,0.00038670065,0.9753414,1.0738452e-09,0.024254497,1.7405842e-05
ID_QZ1GNF,0.040479157,0.53723764,1.1673231e-07,0.4221658,0.000117297044
ID_XOIEMC,0.0033802402,0.45975575,0.0011903445,0.53498906,0.00068458286
ID_M1XV26,0.007273344,0.004991862,0.0003614829,0.026319362,0.9610539
ID_F4T0AG,0.0104477,0.08554107,1.9003984e-07,0.9039816,2.9388093e-05
ID_2AJK1C,0.2490743,0.62272614,1.2862363e-07,0.12819901,4.495249e-07
ID_5X36NP,0.0022077956,0.2720175,7.399559e-08,0.7257599,1.47023e-05
ID_6UV0I2,0.99283135,0.0022122723,4.6873612e-07,0.004955916,5.8402665e-11
ID_7CYFWU,0.00043821888,0.97746104,1.4736806e-09,0.022100735,1.1295529e-08
ID_Y9HPHA,0.68288344,0.24330688,8.701391e-08,0.073809035,6.0107027e-07
ID_9MO69Z,0.07418151,0.42642963,3.8486647e-05,0.42733368,0.072016686
ID_QUVQGH,0.0036219412,0.85435355,1.8529954e-06,0.14201121,1.1408023e-05
ID_Q82C09,0.009981186,0.8467038,4.17348e-06,0.14322254,8.829972e-05
ID_MVLC5W,0.15812907,0.7610483,0.0020882445,0.07088369,0.007850688
ID_ETMLWO,0.016247192,0.8657502,0.06266292,0.055322777,1.6867605e-05
ID_IWRSE1,0.020591872,0.901012,2.05508e-06,0.07839404,7.48648e-09
ID_SYWTC8,0.66160077,0.27560046,8.710919e-09,0.06278659,1.217294e-05
ID_3W8ZIF,0.21221292,0.19201416,7.627702e-06,0.5957649,4.0704379e-07
ID_W787YF,0.1969553,0.0012217513,0.80142945,0.00016204765,0.00023150441
ID_C6IS7N,5.0421088e-05,0.39024806,6.588727e-06,0.60969394,9.197862e-07
ID_0NUIDW,4.652446e-05,0.9202203,1.4978665e-05,0.07971056,7.6145566e-06
ID_7BSQZ5,0.0050264494,0.72195464,8.5782105e-08,0.2730183,5.560565e-07
ID_WOEYHM,0.0006104977,0.964509,5.8051482e-05,0.034330815,0.0004915619
ID_0I8LOQ,0.48794302,0.029119054,4.9943752e-05,0.48233846,0.0005494994
ID_5FUJUT,0.004379281,0.66454864,1.4152947e-08,0.33107203,7.811193e-11
ID_81BVSJ,0.61090225,0.037581056,2.164266e-05,0.35149336,1.6882758e-06
ID_8JZ4U2,0.0020207542,0.3151216,1.8318207e-05,0.6828386,7.561613e-07
ID_00BU33,0.00076635054,0.5833105,0.00033241257,0.41553468,5.6122957e-05
ID_U85UVV,7.934282e-05,0.32511738,4.808206e-07,0.674801,1.8309346e-06
ID_BHPGTG,0.041113343,0.37760967,0.00064844615,0.58009773,0.00053079915
ID_F7JGRZ,0.036027577,0.9193395,0.00016196855,0.043747813,0.00072317023
ID_WZVMC3,0.040938128,0.82828593,0.00025938137,0.12536755,0.005148936
ID_G8DH9H,0.0005428468,0.1670651,1.7686179e-07,0.8323914,4.433657e-07
ID_OWDEJE,0.010285463,0.51490504,0.0002994085,0.27705723,0.19745284
ID_QLOB5I,4.7916856e-05,0.43992314,3.0550694e-07,0.5600286,1.2961533e-08
ID_278G3A,0.010035154,0.87706196,0.00011067587,0.11274225,4.996852e-05
ID_K6UXTG,0.9876095,0.010071094,8.587331e-06,0.0023100367,8.766037e-07
ID_63GHUP,0.0046785134,0.66556406,3.193181e-06,0.32686132,0.0028928558
ID_VBTIUV,0.4134329,0.5566616,0.000851658,0.025157338,0.0038965303
ID_VEJ1I3,0.28977686,0.345534,1.39206495e-05,0.3646148,6.0363393e-05
ID_ESZYMM,0.34120682,0.39245626,3.2063323e-08,0.2658433,0.0004936664
ID_S3VL8N,0.0040051755,0.62586576,3.272748e-07,0.3700097,0.00011911053
ID_NDC3P1,0.0011405025,0.40212917,4.9784114e-05,0.5966806,1.2814479e-08
ID_CURS6N,0.0002391617,0.15111713,5.632918e-06,0.8486344,3.6165516e-06
ID_T2YJVV,0.00010998008,0.0005466299,2.2770533e-05,0.0012974254,0.9980233
ID_37BRG6,7.8516205e-06,0.22732523,1.5801496e-09,0.772667,1.4424802e-08
ID_ZC2SOL,0.084798105,0.03520554,9.955002e-09,0.8799952,1.1341433e-06
ID_UXQMYX,0.13014211,0.76388216,1.5513908e-05,0.10595813,2.078081e-06
ID_H7DQ8V,0.4181748,0.5397209,2.1864355e-07,0.03909268,0.0030113966
ID_LMUM70,0.9318258,0.06361616,0.0010359432,0.0035219647,1.1199074e-07
ID_EZ3WBI,0.00036700402,0.89432687,6.4430283e-06,0.09489017,0.010409551
ID_2NT1YA,0.0071436116,0.78038335,6.3588567e-07,0.20693024,0.0055421805
ID_H5KZ4U,0.0011445102,0.013679869,0.0003732757,0.9847979,4.464957e-06
ID_BZ5PR1,0.15437448,0.83452046,3.855108e-06,0.0111010345,9.696243e-08
ID_221NIJ,0.008045279,0.23250094,0.0002884735,0.062768936,0.6963964
ID_M565L3,0.08942963,0.80068946,6.6469397e-06,0.10987233,1.9147733e-06
ID_CHC3RB,0.09682239,0.3766324,0.0062053856,0.10395059,0.41638926
ID_0TCT3W,0.016370846,0.8465513,3.919048e-06,0.13707398,2.319018e-08
ID_KA6N6B,0.8602873,0.10999976,1.2976612e-08,0.029712437,5.5889905e-07
ID_1SZC1S,0.84393,0.095229015,3.8902567e-06,0.060828798,8.248919e-06
ID_BPI8DI,2.6403764e-05,0.84985745,3.1402014e-09,0.15011607,1.069228e-08
ID_HCHSSC,0.0018787449,0.9614062,4.351124e-07,0.036145598,0.0005690846
ID_JXHIMT,0.91742164,0.0034509085,0.0003290659,0.078796744,1.6695469e-06
ID_LDITFF,3.1534673e-05,0.2530036,1.12005075e-07,0.7469645,1.9485265e-07
ID_VQSUUN,0.0064672767,0.8637996,6.563744e-10,0.12973295,2.8111126e-07
ID_NTV1AB,0.0013552875,0.701546,1.6932177e-08,0.22584935,0.071249366
ID_ZKWU9F,0.2658144,0.113609366,0.00582893,0.61474484,2.4708406e-06
ID_D88LKX,0.757965,0.17236204,0.015721973,0.053153478,0.000797538
ID_9PRRCE,0.0010164256,0.050830312,2.3093397e-08,0.9466475,0.0015057381
ID_0EVNPH,0.8099563,0.15907758,0.00076895475,0.02958449,0.00061261706
ID_HW8AEI,7.329929e-06,0.99975747,4.003121e-09,0.00023513746,2.206059e-12
ID_0AAI4X,0.0007790894,0.5948283,7.941988e-06,0.40438467,1.8218154e-08
ID_UKFKJC,0.0012763056,0.20265387,3.7184623e-06,0.7960545,1.1603811e-05
ID_7RROC8,0.08150785,0.12250464,2.7181512e-05,0.79594404,1.6257283e-05
ID_5ERDTW,0.2877796,0.6900142,2.392625e-05,0.02175728,0.00042496005
ID_P0J9EZ,0.6957845,0.0026265918,0.2413753,0.0602137,2.733112e-08
ID_CTPPMV,0.28277788,0.5988494,0.00022599324,0.06309697,0.05504971
ID_YC5UDL,0.0008437888,0.2115611,8.4168346e-07,0.73787767,0.049716596
ID_K21UPY,0.60894555,0.17857304,2.2639908e-05,0.21244843,1.0325869e-05
ID_SNUQ33,0.86943024,0.016343044,6.837026e-06,0.1142097,1.0193941e-05
ID_2MP27D,0.67848104,0.16686077,0.13878825,0.0158697,2.0988652e-07
ID_KPOH3M,0.00014918394,0.9077418,1.6954746e-07,0.09210865,1.8556334e-07
ID_DY5BV0,0.00030921263,0.9015708,5.0973443e-07,0.09799625,0.000123214
ID_YMCW3M,0.16620903,0.4063652,1.1779669e-05,0.42741185,2.1879298e-06
ID_560FR4,0.005895669,0.8452867,2.5822894e-07,0.1461678,0.0026495086
ID_BC5X3D,0.6967449,0.15445682,2.358863e-06,0.14874806,4.7909365e-05
ID_891T5F,0.003907098,0.6302548,5.165836e-05,0.36548856,0.00029793353
ID_AP54US,0.00055165717,0.9531505,6.065555e-08,0.046296086,1.7381308e-06
ID_BR2Y1G,2.2903365e-05,0.3607337,1.4120173e-08,0.63923585,7.56538e-06
ID_VKHO1D,2.5797892e-05,0.99524885,3.672956e-08,0.00472527,1.2535508e-09
ID_7H80TX,0.0007307267,0.015282421,2.7203318e-06,0.98368156,0.0003025788
ID_FFSO1C,0.38707018,0.15727127,4.6645182e-05,0.06574145,0.38987046
ID_LROGPF,0.033245135,0.14002438,1.4418913e-05,0.8267143,1.7452786e-06
ID_WIMVZK,0.0014637265,0.27830982,0.07366189,0.6464942,7.03517e-05
ID_X2TP3E,0.900599,0.08663039,0.0045604263,0.008205512,4.580083e-06
ID_ZBGT40,0.0009707748,0.7037228,3.06077e-06,0.27955532,0.015748039
ID_R42TPV,0.8062201,0.099211365,7.738627e-05,0.09448773,3.4506995e-06
ID_EAGB82,4.710734e-05,0.06347336,9.9894756e-08,0.936468,1.1367819e-05
ID_E9P6YU,0.012099365,0.9179509,3.6897737e-07,0.069843344,0.00010595143
ID_L9N2XU,4.928194e-05,0.12090673,6.869662e-08,0.8787418,0.0003021391
ID_RLBV7M,0.0008661856,0.61020654,1.0227366e-07,0.38892213,5.0439107e-06
ID_C1B3A8,0.24029398,0.6522901,0.009426314,0.09798682,2.7735532e-06
ID_GM2W0C,0.0023909654,0.9084243,8.239132e-06,0.08901172,0.00016476221
ID_NTVCOG,0.74901783,0.030419532,2.1010477e-05,0.21810657,0.0024351068
ID_MJ1F11,0.016684994,0.39763355,4.7149265e-06,0.5841916,0.001485133
ID_JPM5T6,0.021363227,0.497172,0.0005396424,0.48043433,0.0004907547
ID_8NADC6,0.09848543,0.15146707,0.00037842095,0.7494387,0.00023039643
ID_ZQDBUU,0.0002978903,0.6773031,5.773057e-06,0.3223891,4.113733e-06
ID_J1ARRE,0.007306562,0.9510593,8.212038e-09,0.041621413,1.2848693e-05
ID_JGRDOH,0.045458145,0.9342362,0.0006258613,0.019451182,0.00022863425
ID_B8VO9T,3.549309e-05,0.78921014,1.06022515e-08,0.21075399,2.9936328e-07
ID_VKVK67,0.93927217,0.042230587,0.0008145543,0.017673176,9.480306e-06
ID_VK9ZAP,0.022417229,0.6859574,0.00018547416,0.29134503,9.489793e-05
ID_IGEVOO,0.008164911,0.9178848,2.5052405e-08,0.073943995,6.2884274e-06
ID_0ADFQ0,0.00080472376,0.25847486,4.994854e-07,0.74071985,5.978796e-08
ID_S5Y5GF,0.6960806,0.2610551,9.4139405e-06,0.0414291,0.0014258523
ID_EKTOQP,0.04294082,0.02983655,9.689883e-08,0.92721975,2.749927e-06
ID_5GIKOV,0.0002119501,0.007840016,1.2004531e-08,0.9919475,5.849164e-07
ID_XHPJ44,2.5857624e-05,0.99658054,1.9675635e-08,0.0033935963,8.0137106e-08
ID_VDBZEY,0.025112394,0.22372146,4.222699e-06,0.2715653,0.47959667
ID_OWMXMY,0.0464232,0.11747167,0.0027495313,0.57553065,0.25782496
ID_KFXY01,0.8724784,0.018049654,0.0033572398,0.10475454,0.0013600693
ID_ZKIIA0,0.00024266337,0.5294423,7.85091e-06,0.4703069,2.9680157e-07
ID_NIS08N,0.009957045,0.3501048,0.0014262155,0.63844407,6.785742e-05
ID_QEV20H,0.0120189125,0.11409395,0.00036758548,0.8735186,8.8490236e-07
ID_ZSE75X,0.0014289676,0.057740007,1.3796897e-08,0.940831,3.739735e-08
ID_07AJI2,0.097615026,0.096197896,0.00067221903,0.6069022,0.19861265
ID_C3U1YG,0.9716635,0.026506381,3.294213e-11,0.001829707,4.5954056e-07
ID_O9EEE7,0.037874218,0.71847147,9.0141594e-07,0.24362943,2.3991897e-05
ID_BDNWIC,0.0037932722,0.43814245,3.0319634e-05,0.5580327,1.2459413e-06
ID_11Y521,0.012834004,0.79101986,4.652192e-07,0.1565674,0.0395783
ID_O9PAAL,0.7148059,0.11362199,5.318429e-05,0.17147636,4.257852e-05
ID_LSFN33,0.26310453,0.5890997,1.3726097e-06,0.14779419,1.7765845e-07
ID_WIBHFG,0.19554105,0.29314554,8.806203e-05,0.51120126,2.4094248e-05
ID_QBRPNN,0.00984277,0.97782564,8.705411e-08,0.012331544,2.588385e-10
ID_WEU2XS,0.97698784,0.014280868,4.2756105e-07,0.008730823,1.7612639e-09
ID_3DCFOY,0.008843638,0.9010709,4.0817074e-08,0.08985776,0.00022765012
ID_ZZV2MA,0.95736146,0.017898532,0.0030454593,0.019668674,0.002025822
ID_TB84ZE,0.015720366,0.22517209,2.6683614e-07,0.75910676,4.9345397e-07
ID_WA0J5T,0.85367393,0.11219106,0.001171399,0.025839958,0.007123657
ID_2OAZZR,0.9365933,0.0459544,0.0077851326,0.009666723,4.6800298e-07
ID_95HZRC,0.046075,0.12933517,1.8711812e-06,0.8245783,9.697747e-06
ID_HQ874A,0.029532772,0.65513337,0.004018572,0.136967,0.1743483
ID_OWZRPM,0.0006819818,0.008944691,3.2009745e-10,0.99037325,8.851984e-08
ID_GLX32W,0.023308858,0.08101461,5.04033e-07,0.895676,3.1724465e-10
ID_ZKA1XH,0.91843945,0.07264198,0.0009154579,0.007980019,2.3104398e-05
ID_5NCPTB,0.14421088,0.056909498,1.20813465e-05,0.7988586,8.913155e-06
ID_MCTU38,0.0006151737,0.88859636,5.808223e-06,0.10974688,0.0010358376
ID_8C1N2J,0.0001020274,0.17255715,7.729941e-08,0.8273407,6.779305e-10
ID_DLKZFD,8.9390756e-05,0.028443094,1.2067217e-10,0.9714675,2.5228322e-09
ID_TZMB54,4.794118e-05,0.71252674,3.9671204e-07,0.28742406,8.04029e-07
ID_OZPM3H,0.0022745407,0.7904561,2.2331212e-08,0.20726942,1.1164631e-10
ID_LNO8OF,0.3753382,0.109778784,0.00023199181,0.3419704,0.17268063
ID_Y6HCC4,0.3794372,0.5668304,6.28471e-08,0.05373143,8.971e-07
ID_Y5S6BU,0.0046410193,0.5972213,6.7535443e-06,0.39813036,5.980356e-07
ID_ICHUD3,0.20273718,0.781381,4.702855e-05,0.01582396,1.0817401e-05
ID_BBJSRB,0.0009003364,0.7793714,9.2939587e-07,0.21726605,0.002461281
ID_O8VE96,0.0015066874,0.9487061,4.922481e-08,0.04978407,3.0763704e-06
ID_IWA9NW,0.0011830823,0.06657523,5.4917525e-08,0.9322417,3.385026e-10
ID_T0EAJY,0.018716631,0.0040966817,0.8726671,0.10352434,0.0009952877
ID_W9PMSU,0.001802541,0.925359,3.5997908e-07,0.072837986,1.2565948e-07
ID_5CP8G3,0.005022389,0.11550837,1.5496092e-08,0.8792973,0.00017198999
ID_N6AO45,0.37535542,0.0009513112,0.5019021,0.091990344,0.029800776
ID_CKUXUL,0.0004079964,0.4444223,1.1632649e-05,0.5551533,4.808143e-06
ID_ZIHK6G,0.0019987074,0.7504834,1.4001758e-07,0.24751763,1.4666875e-07
ID_T4QXBO,0.027191024,0.6487713,0.00011679218,0.32391205,8.910949e-06
ID_05JP2M,0.0037065258,0.25714064,2.9151504e-06,0.73915,9.3093555e-10
ID_ECVZOF,0.013171254,0.33324993,0.0014261045,0.6402671,0.011885626
ID_C9VA2J,0.0016909011,0.92640096,3.2165715e-08,0.07190755,4.6321117e-07
ID_FWDT47,0.00239839,0.99645483,1.3583464e-05,0.0011331959,2.5598343e-09
ID_6GF1CI,0.97439903,0.020710535,3.9709263e-08,0.004890235,2.0116315e-07
ID_EOH9LR,1.476259e-05,0.37067124,5.0575615e-08,0.62806475,0.0012492179
ID_9Y53Z1,0.18914333,0.620222,0.0004812942,0.19004212,0.00011124448
ID_T6N7RK,0.12227868,0.776901,6.1921837e-06,0.09550064,0.0053134244
ID_GLL85K,0.048586965,0.58590794,0.00028117598,0.36520585,1.8104334e-05
ID_50O12X,0.0006030931,0.4744581,1.4770098e-05,0.52455163,0.0003723541
ID_3AQ1U4,0.006539034,0.89903677,7.0499226e-08,0.09405417,0.0003699972
ID_GFD5RN,0.7958124,0.12633479,1.4771823e-06,0.07785103,1.8654599e-07
ID_G9VUR9,0.0021463106,0.46695238,0.0005258637,0.53030497,7.048645e-05
ID_42GKPA,0.24564394,0.07504041,1.9240169e-07,0.67931044,4.992922e-06
ID_KCXHPW,0.0006677936,0.036797445,3.1401356e-07,0.9625343,1.1370713e-07
ID_SG0W87,0.0027487723,0.18742198,1.8628805e-05,0.80981064,4.157599e-08
ID_ZW6EMM,0.0044113086,0.63686925,0.00025520544,0.3512278,0.0072364258
ID_MLVFKZ,1.527677e-05,0.9501665,1.8836435e-08,0.049058136,0.0007599809
ID_HE91BZ,0.15550877,0.5788179,1.3128105e-05,0.22279431,0.042865913
ID_XTWXN4,0.38023764,0.16459888,1.9870481e-07,0.45516148,1.7948514e-06
ID_C0Q6JJ,0.9321617,0.032257423,0.0023031947,0.033275355,2.3121108e-06
ID_XO3GOE,0.015082349,0.5322538,1.0919002e-06,0.45266062,2.2138756e-06
ID_4FA8PL,0.95716166,0.005405885,0.017712314,0.019716198,3.860817e-06
ID_7DJ6QW,0.0033084082,0.9535843,1.6273447e-06,0.042964164,0.00014153078
ID_2N2NYJ,0.06893591,0.75741327,0.004106574,0.16954413,8.902368e-08
ID_HFPTQG,0.009710949,0.057873536,9.227533e-05,0.9216066,0.01071665
ID_926YBU,0.00013967726,0.8027993,6.7097717e-06,0.19705431,3.211469e-08
ID_9RCVAC,0.0062981346,0.08294274,2.961244e-08,0.91075903,2.7700071e-09
ID_1E96LU,0.00434404,0.90810144,7.417197e-08,0.08754603,8.478028e-06
ID_ZHQONX,0.1363835,0.1453589,9.025382e-06,0.71824825,3.9612695e-07
ID_QXRMZ4,0.83805,0.007525511,0.1522658,0.0021580495,7.361221e-07
ID_JNX1CJ,0.9876752,0.0013660478,9.3991764e-07,0.010957859,9.9688435e-09
ID_NK26EL,0.048018493,0.5299355,2.0090096e-05,0.42202094,5.0081653e-06
ID_LWVV5V,0.06395208,0.1563865,0.0012392474,0.77838284,3.9337952e-05
ID_I71T8R,7.0383234e-05,0.046405844,3.39996e-08,0.9534948,2.8885359e-05
ID_VH103C,3.7625596e-06,0.00902004,1.5704326e-09,0.99097604,1.2088593e-07
ID_1SRRUH,0.6497124,0.06224442,0.0017237117,0.28610954,0.00020997746
ID_76TQ9F,0.0010963978,0.09731024,3.1288243e-06,0.90109634,0.00049377605
ID_P5QH8Y,0.000245212,0.9052751,2.8461518e-09,0.09446196,1.7684637e-05
ID_F3ADS1,0.14219548,0.66976506,6.282931e-07,0.188028,1.0824674e-05
ID_QUZMQO,0.048050947,0.46155614,2.9370518e-05,0.49036023,3.3436008e-06
ID_NBYKTN,0.0028518264,0.49785903,0.0032954756,0.49597126,2.2476628e-05
ID_6TB1HR,0.010155606,0.28884074,2.087133e-06,0.7010015,4.9550852e-08
ID_BCY8N6,0.17817806,0.05658388,0.011689169,0.75251603,0.0010328393
ID_OKY3NU,0.5729659,0.302302,0.086669736,0.037259493,0.00080292125
ID_IJXGKI,0.9754858,0.0044975057,3.765729e-08,0.020016735,3.1710496e-08
ID_15UCOG,0.010444108,0.42996752,0.00022733954,0.55936086,1.0862965e-07
ID_UKY7BT,0.6283068,0.064937435,1.2769032e-06,0.30675438,7.2313966e-08
ID_VHRVMQ,0.0002904862,0.019627845,0.96564686,0.014434659,1.738057e-07
ID_EK3V4X,0.15375012,0.73736495,2.8370868e-08,0.10888476,1.5826262e-07
