ID,DR,G,ND,WD,other
ID_PF4UDD,0.002404109,0.11125319,7.685083e-05,0.88587224,0.00039356912
ID_QYSXKB,0.706858,0.15586491,0.0559953,0.028842293,0.05243955
ID_SK5CR9,0.7165081,0.21652712,0.029855466,0.01685666,0.02025261
ID_UVDZWU,0.05325704,0.8286668,0.0045224125,0.05185254,0.06170121
ID_14YUIO,0.0027786144,0.62059134,0.00030186825,0.35398892,0.022339296
ID_08QQWR,0.3520724,0.54539376,0.007619239,0.08523618,0.009678372
ID_K0FSN2,0.004182477,0.7919081,0.00045963854,0.19389337,0.009556426
ID_KAOMCU,0.2186126,0.7440628,0.0052302247,0.015897052,0.01619739
ID_6PUAKW,0.7868826,0.06394175,0.046367753,0.091815844,0.01099207
ID_6WZR90,0.0050466103,0.040623333,0.0002074672,0.95372367,0.00039899588
ID_KS5Z0E,0.0019700816,0.41008765,7.338074e-05,0.5873467,0.00052219967
ID_US5CVL,0.004590629,0.29766682,0.0012500104,0.32972986,0.36676264
ID_ZVGK72,0.9418176,0.015416433,0.009510867,0.032868233,0.00038690132
ID_DK03VI,0.03442097,0.7510295,0.0015630288,0.1403463,0.072640225
ID_SXI2EA,0.86859995,0.08244684,0.035019185,0.009968942,0.003965152
ID_WS4JZD,0.017753012,0.93823427,0.00069060817,0.042649135,0.00067300414
ID_T5O5RE,0.04293386,0.93375474,0.0014208386,0.020272033,0.0016184666
ID_PVWUSP,0.61887187,0.36857784,0.006145411,0.0024384824,0.0039663776
ID_RNYL4P,0.06805696,0.17265742,0.00067166507,0.75510895,0.0035049429
ID_U8SFLB,0.0041262023,0.7147442,0.00076484965,0.27954286,0.0008219083
ID_2NZ89R,0.011929965,0.55033106,0.0007140828,0.37117928,0.06584569
ID_OEOW09,0.0014958505,0.8197543,0.00023639842,0.17699742,0.0015160834
ID_ETT9KK,0.008066285,0.25871885,3.9198316e-05,0.73300505,0.00017067388
ID_84GAU6,0.39015508,0.03870548,0.015767945,0.55193985,0.0034316229
ID_QI9ZOF,0.71685654,0.18516701,0.01841636,0.077395014,0.0021650526
ID_RN4WXU,0.07433578,0.46738088,0.009979577,0.22166793,0.22663592
ID_DTX7CE,0.038424894,0.9082293,0.0025882171,0.037871983,0.012885675
ID_PQZ7L1,0.77313423,0.106153145,0.042524513,0.07067993,0.007508095
ID_7RYOOR,0.0011252719,0.29235184,0.00011056356,0.70575416,0.00065818627
ID_0M70MH,0.6101719,0.25163162,0.08227797,0.030309059,0.02560944
ID_QDNEIN,0.363927,0.4782138,0.028592227,0.060652986,0.06861406
ID_TCTVD2,0.0029403067,0.5727347,0.0006002955,0.32319042,0.100534305
ID_CZPNKP,0.07755418,0.7676215,0.0034622615,0.09081807,0.06054395
ID_9JK4P8,0.041481398,0.8286145,0.0015726341,0.10607319,0.022258371
ID_5HJHUX,0.8421697,0.09448494,0.038159408,0.020844188,0.004341746
ID_GAGQOT,0.88942146,0.02162794,0.0508126,0.0341672,0.003970689
ID_2MBTJ7,0.007053715,0.85781395,0.00061775645,0.13115796,0.0033566405
ID_FLW8GN,0.8535925,0.010700743,0.07811469,0.054607857,0.002984223
ID_NEN2IE,0.30363128,0.55520236,0.017814405,0.05760459,0.065747336
ID_MJ5E5T,0.7598261,0.047900755,0.07986807,0.087921016,0.024484074
ID_V3U3SB,0.014561031,0.44567484,0.0021369234,0.5147277,0.022899479
ID_EAIA7K,0.020947972,0.97018594,0.00053990504,0.0073138517,0.0010123481
ID_QZ1GNF,0.34341228,0.5567066,0.0061709723,0.061480977,0.032229215
ID_XOIEMC,0.012984307,0.2448122,0.0015236292,0.7331546,0.007525311
ID_M1XV26,0.08326337,0.20321089,0.012159084,0.606292,0.09507466
ID_F4T0AG,0.034088314,0.3635058,0.00081619126,0.59608996,0.005499682
ID_2AJK1C,0.8011513,0.1366428,0.017689945,0.03228166,0.012234355
ID_5X36NP,0.008129156,0.37481388,0.0008287726,0.44702923,0.16919902
ID_6UV0I2,0.9457798,0.015287734,0.027038654,0.011340929,0.0005528669
ID_7CYFWU,0.022820069,0.8526634,0.001305131,0.0856202,0.03759122
ID_Y9HPHA,0.017407194,0.9347304,0.0004211637,0.040279027,0.00716218
ID_9MO69Z,0.05947967,0.52994025,0.0047838795,0.22096731,0.18482889
ID_QUVQGH,0.019951882,0.91291124,0.005085028,0.05829224,0.0037595527
ID_Q82C09,0.0120383315,0.9780964,0.00011850236,0.00900468,0.00074203644
ID_MVLC5W,0.047495063,0.7737278,0.0010392985,0.05837789,0.11935999
ID_ETMLWO,0.24579713,0.57324845,0.026135178,0.09092229,0.0638969
ID_IWRSE1,0.08005665,0.6843429,0.0025619455,0.21633302,0.01670542
ID_SYWTC8,0.6812846,0.3032869,0.0055136755,0.007078954,0.0028359678
ID_3W8ZIF,0.53736323,0.34198457,0.0078103016,0.096902005,0.015939891
ID_W787YF,0.67877674,0.1784924,0.094118096,0.009741441,0.038871344
ID_C6IS7N,0.0004898243,0.13005842,5.4281798e-05,0.86870563,0.00069183495
ID_0NUIDW,0.0031730377,0.89592475,0.00017827039,0.08665925,0.01406463
ID_7BSQZ5,0.013918571,0.5987141,0.0015549,0.3328525,0.05295989
ID_WOEYHM,0.019089265,0.74184537,0.0015970751,0.061193697,0.17627457
ID_0I8LOQ,0.2713725,0.109099284,0.010312646,0.59883714,0.010378508
ID_5FUJUT,0.006346921,0.5161964,0.00040419598,0.4729214,0.0041310797
ID_81BVSJ,0.5898687,0.06519852,0.020647664,0.3219203,0.0023648764
ID_8JZ4U2,0.01151379,0.085500695,0.0005105482,0.9012954,0.001179522
ID_00BU33,0.0072909407,0.8548567,0.0027396597,0.1300748,0.005037852
ID_U85UVV,0.09561399,0.35352954,0.009033129,0.5290967,0.012726601
ID_BHPGTG,0.01868572,0.41328335,0.0014869206,0.3979107,0.16863331
ID_F7JGRZ,0.036355168,0.89762056,0.0004613485,0.043734852,0.021828057
ID_WZVMC3,0.23661472,0.5122234,0.006581465,0.15395959,0.09062076
ID_G8DH9H,0.0049860673,0.44466254,0.0008377486,0.5312394,0.018274285
ID_OWDEJE,0.026503142,0.45982617,0.0020166247,0.44931594,0.062338077
ID_QLOB5I,0.00075410865,0.44092768,9.210337e-05,0.55770475,0.00052136363
ID_278G3A,0.01285069,0.94853365,0.00051191,0.02650118,0.011602612
ID_K6UXTG,0.81695384,0.07077851,0.05570367,0.035765678,0.020798316
ID_63GHUP,0.0049641985,0.83241904,0.00026583302,0.15333946,0.009011434
ID_VBTIUV,0.010423621,0.9041611,0.00023960773,0.08075889,0.0044167927
ID_VEJ1I3,0.056444526,0.8177557,0.0014527005,0.06274864,0.061598454
ID_ESZYMM,0.6707421,0.2622968,0.007018766,0.04668295,0.013259351
ID_S3VL8N,0.0050182636,0.76859987,7.419519e-05,0.21781178,0.008495876
ID_NDC3P1,0.015268231,0.4507842,0.00020929263,0.5334283,0.00030996467
ID_CURS6N,0.0014177486,0.14080629,0.0001382336,0.8562118,0.0014259366
ID_T2YJVV,0.24373147,0.15944886,0.039247714,0.46472883,0.09284319
ID_37BRG6,0.002963353,0.737209,0.00020369845,0.25067016,0.008953755
ID_ZC2SOL,0.170179,0.07065286,0.0012105136,0.75743663,0.00052095175
ID_UXQMYX,0.038763553,0.84568447,0.0011059059,0.09013233,0.024313705
ID_H7DQ8V,0.14749216,0.7366383,0.01630667,0.044380363,0.055182487
ID_LMUM70,0.8133625,0.14595927,0.030074695,0.0044922377,0.006111343
ID_EZ3WBI,0.0051026326,0.9463073,0.022151973,0.022786492,0.0036517368
ID_2NT1YA,0.18015903,0.70497894,0.010410133,0.098488234,0.00596369
ID_H5KZ4U,0.0041453936,0.035347905,0.00021247448,0.95987934,0.0004149018
ID_BZ5PR1,0.5017518,0.47584695,0.0064312913,0.014079299,0.0018906778
ID_221NIJ,0.06764062,0.6137303,0.0023903397,0.19997157,0.116267204
ID_M565L3,0.41919252,0.57600576,0.00021572545,0.004079484,0.00050656416
ID_CHC3RB,0.34667075,0.29001212,0.114822246,0.04585374,0.20264117
ID_0TCT3W,0.0018615111,0.8114143,0.0034306298,0.18045898,0.0028346067
ID_KA6N6B,0.7970333,0.14105624,0.036720235,0.019307215,0.005882966
ID_1SZC1S,0.7497798,0.17121987,0.023521276,0.03920436,0.016274692
ID_BPI8DI,0.0013124702,0.8912822,6.6348985e-06,0.10578801,0.0016107219
ID_HCHSSC,0.0017625564,0.9026884,0.00017470271,0.06418731,0.031187113
ID_JXHIMT,0.7831732,0.04608169,0.016105969,0.14740503,0.00723411
ID_LDITFF,0.0018189312,0.08246005,0.00011587156,0.91068506,0.004920016
ID_VQSUUN,0.30256706,0.45986947,0.024956109,0.09403235,0.11857504
ID_NTV1AB,0.028873416,0.5420665,0.0029336847,0.32262456,0.10350178
ID_ZKWU9F,0.36059093,0.16463244,0.008682783,0.4601133,0.0059805377
ID_D88LKX,0.75989854,0.16537538,0.029336726,0.027281014,0.018108318
ID_9PRRCE,0.050137755,0.10600441,0.0018479924,0.83479375,0.0072160885
ID_0EVNPH,0.67018294,0.2874001,0.018720195,0.015415531,0.008281204
ID_HW8AEI,0.013091252,0.98280936,0.00025149478,0.0035918893,0.00025596737
ID_0AAI4X,0.0018448265,0.63514847,0.00011986102,0.3608676,0.0020192282
ID_UKFKJC,0.026579559,0.26209596,0.002091722,0.6279507,0.081282005
ID_7RROC8,0.02026164,0.1645017,0.0009671971,0.79960215,0.014667204
ID_5ERDTW,0.29476687,0.55052376,0.0009282649,0.1513244,0.0024566927
ID_P0J9EZ,0.93203306,0.012556177,0.026839934,0.02752644,0.0010443726
ID_CTPPMV,0.614556,0.30305326,0.01780261,0.035392996,0.029195152
ID_YC5UDL,0.0032380053,0.59458685,0.00025024638,0.3596201,0.04230482
ID_K21UPY,0.42490378,0.4476326,0.004252817,0.11049697,0.012713822
ID_SNUQ33,0.8375903,0.009790143,0.023075748,0.12850475,0.0010390338
ID_2MP27D,0.6238535,0.28118387,0.05167455,0.011150309,0.032137766
ID_KPOH3M,0.0046621636,0.84407485,0.0006274306,0.14713986,0.0034956979
ID_DY5BV0,0.05719239,0.79791456,0.00060011155,0.13363315,0.010659811
ID_YMCW3M,0.02474236,0.9224231,8.1372964e-05,0.050017502,0.0027356413
ID_560FR4,0.049451552,0.83304983,0.0012288482,0.09534534,0.020924434
ID_BC5X3D,0.66485256,0.18507418,0.04445887,0.059857823,0.04575655
ID_891T5F,0.0054142424,0.37240455,0.0008184737,0.619601,0.0017617265
ID_AP54US,0.0013189625,0.91490173,8.730198e-06,0.081935726,0.0018348587
ID_BR2Y1G,0.0035780685,0.73787916,0.0011143751,0.25047225,0.006956109
ID_VKHO1D,0.0032029687,0.98600733,0.00018380048,0.009918088,0.0006878158
ID_7H80TX,0.0018863137,0.053355947,0.00011758098,0.9357297,0.008910463
ID_FFSO1C,0.45740414,0.21249966,0.009692406,0.27784464,0.042559113
ID_LROGPF,0.049881805,0.5245729,0.0008679685,0.42359823,0.0010791513
ID_WIMVZK,0.0034566058,0.597803,0.0022028266,0.39513618,0.0014013612
ID_X2TP3E,0.65703875,0.29919764,0.022311892,0.011168331,0.010283309
ID_ZBGT40,0.013260199,0.8977204,0.0011323432,0.056461707,0.031425286
ID_R42TPV,0.33621094,0.17441484,0.014255692,0.43339717,0.041721325
ID_EAGB82,0.005548189,0.10097882,0.00034030917,0.88537467,0.007757987
ID_E9P6YU,0.05539596,0.89210385,0.0031330457,0.043815617,0.005551441
ID_L9N2XU,0.0003834822,0.09586861,0.00012322742,0.9024648,0.0011598883
ID_RLBV7M,0.007464574,0.82415265,0.0007364186,0.16494817,0.0026981782
ID_C1B3A8,0.24878612,0.64012563,0.01893603,0.03734767,0.05480454
ID_GM2W0C,0.04954857,0.8560202,0.0020731294,0.089017466,0.00334054
ID_NTVCOG,0.7059858,0.017937874,0.075400755,0.1944271,0.006248463
ID_MJ1F11,0.11766362,0.59279037,0.0020411003,0.2684239,0.01908102
ID_JPM5T6,0.06546143,0.50937253,0.004555112,0.40585726,0.014753678
ID_8NADC6,0.02391899,0.096541926,0.0005519186,0.87555027,0.0034368034
ID_ZQDBUU,0.008852598,0.62704796,0.00066048396,0.35799488,0.0054441006
ID_J1ARRE,0.0408496,0.8654011,0.00057042466,0.05928814,0.03389074
ID_JGRDOH,0.23963219,0.68556947,0.008085574,0.03681142,0.0299014
ID_B8VO9T,0.024593802,0.74849546,0.0020557817,0.2190646,0.0057903267
ID_VKVK67,0.79644215,0.045139972,0.09549156,0.0514286,0.011497727
ID_VK9ZAP,0.009749029,0.90962595,0.00040073457,0.07766782,0.0025564488
ID_IGEVOO,0.36177295,0.5390087,0.0021117697,0.08338915,0.013717398
ID_0ADFQ0,0.024546161,0.2944529,0.00061482337,0.6774448,0.002941363
ID_S5Y5GF,0.4351538,0.2920221,0.08813033,0.0369823,0.14771153
ID_EKTOQP,0.17361756,0.11003619,0.0025068757,0.71025604,0.0035834003
ID_5GIKOV,0.0003206315,0.027381511,1.9357123e-05,0.9722163,6.211861e-05
ID_XHPJ44,0.0019280406,0.9912402,0.0003354806,0.0061032614,0.0003930838
ID_VDBZEY,0.023423055,0.43637705,0.0015872348,0.28569177,0.2529209
ID_OWMXMY,0.009981833,0.5627111,0.00063883426,0.41976568,0.0069025727
ID_KFXY01,0.6535342,0.044476632,0.012183211,0.28605637,0.0037496076
ID_ZKIIA0,0.013202186,0.20218831,0.00033989805,0.7828906,0.0013790245
ID_NIS08N,0.009043122,0.31400076,0.0003047313,0.6763684,0.00028299523
ID_QEV20H,0.012471039,0.7527963,0.00041721962,0.21617578,0.018139597
ID_ZSE75X,0.03461303,0.43910784,0.00041293495,0.5136984,0.012167848
ID_07AJI2,0.26253757,0.1052957,0.030780254,0.5871941,0.014192396
ID_C3U1YG,0.9253454,0.0583257,0.0053365375,0.007995278,0.0029970342
ID_O9EEE7,0.051215094,0.57644093,0.0018438044,0.3602745,0.010225662
ID_BDNWIC,0.016578203,0.39973012,0.0005109397,0.5765151,0.006665721
ID_11Y521,0.18228014,0.7527808,0.004702024,0.04185244,0.018384704
ID_O9PAAL,0.7509164,0.0701386,0.015739506,0.16139963,0.0018057724
ID_LSFN33,0.11420561,0.4790423,0.01156412,0.29299444,0.10219357
ID_WIBHFG,0.3812153,0.11207082,0.017428432,0.4797631,0.009522288
ID_QBRPNN,0.037896235,0.95509565,0.0006887215,0.0053259474,0.0009934269
ID_WEU2XS,0.67791766,0.1728926,0.060654838,0.038920198,0.049614675
ID_3DCFOY,0.0015883053,0.904177,6.502191e-05,0.0844656,0.00970403
ID_ZZV2MA,0.8888805,0.057957407,0.027478179,0.019582674,0.006101285
ID_TB84ZE,0.14017989,0.39222863,0.003724628,0.44682664,0.0170402
ID_WA0J5T,0.66295874,0.22825672,0.051493417,0.032917514,0.024373569
ID_2OAZZR,0.6915785,0.2662843,0.00367766,0.03599439,0.0024651112
ID_95HZRC,0.31266126,0.2321769,0.0032024817,0.44403434,0.007925013
ID_HQ874A,0.2730231,0.39318717,0.040464636,0.086568475,0.2067566
ID_OWZRPM,0.0056602056,0.049487215,0.00082640426,0.9342761,0.009750148
ID_GLX32W,0.011560761,0.050351214,0.0021724596,0.91672415,0.01919134
ID_ZKA1XH,0.7739588,0.16361636,0.04824398,0.005660038,0.008520837
ID_5NCPTB,0.7106778,0.06944378,0.009631917,0.20830849,0.0019380021
ID_MCTU38,0.013101241,0.7545081,0.0018129896,0.095043726,0.13553402
ID_8C1N2J,0.04878284,0.16144806,0.0030093612,0.78275913,0.004000616
ID_DLKZFD,0.028817493,0.05087519,0.0027414854,0.9123516,0.0052142562
ID_TZMB54,0.0018723303,0.91039443,7.9399266e-05,0.085677624,0.0019761533
ID_OZPM3H,0.009446799,0.8109769,0.0006495147,0.16081731,0.01810947
ID_LNO8OF,0.53357923,0.12444011,0.04688814,0.28416896,0.010923559
ID_Y6HCC4,0.067880504,0.9054621,0.00018013616,0.023031915,0.0034454197
ID_Y5S6BU,0.198607,0.526335,0.0055785473,0.26258165,0.006897823
ID_ICHUD3,0.0889934,0.8990132,0.00033330792,0.010887831,0.00077224436
ID_BBJSRB,0.0034695775,0.71663785,0.00053191994,0.27418515,0.0051754266
ID_O8VE96,0.20000671,0.29026985,0.025672965,0.15956214,0.3244884
ID_IWA9NW,0.025276328,0.08541845,0.00069827226,0.87957335,0.009033578
ID_T0EAJY,0.7783441,0.009501434,0.059990805,0.14468211,0.007481593
ID_W9PMSU,0.041072443,0.66012037,0.002433768,0.24241962,0.053953785
ID_5CP8G3,0.04839573,0.06770754,0.006076815,0.8716241,0.0061957836
ID_N6AO45,0.8450312,0.009616823,0.08320631,0.05792604,0.004219593
ID_CKUXUL,0.0010573133,0.1601224,6.803023e-05,0.83806,0.0006921714
ID_ZIHK6G,0.009533864,0.8660598,0.00069365004,0.12046827,0.003244506
ID_T4QXBO,0.60252446,0.2725668,0.015729718,0.09988181,0.009297206
ID_05JP2M,0.025940584,0.56692606,0.0075609707,0.3926097,0.006962677
ID_ECVZOF,0.0093883155,0.12673365,0.00059345516,0.8603265,0.0029580041
ID_C9VA2J,0.0016196753,0.9351645,0.000106549574,0.060853604,0.0022555804
ID_FWDT47,0.11085712,0.876993,0.00055101025,0.010783212,0.00081558194
ID_6GF1CI,0.826077,0.14137523,0.019092223,0.009575456,0.0038800414
ID_EOH9LR,0.0016447615,0.15915754,0.00036538392,0.8314459,0.0073864292
ID_9Y53Z1,0.36959246,0.5166542,0.01369987,0.07555954,0.02449392
ID_T6N7RK,0.07210586,0.85203785,0.00075605063,0.06924844,0.005851808
ID_GLL85K,0.00060593965,0.28539696,0.0001036132,0.71309024,0.0008032618
ID_50O12X,0.0007513864,0.9214889,0.00014654294,0.07672719,0.0008860895
ID_3AQ1U4,0.18294112,0.69956297,0.004599365,0.0779401,0.03495649
ID_GFD5RN,0.5438773,0.2842843,0.012023925,0.13661762,0.023196822
ID_G9VUR9,0.007954569,0.7940766,0.001441878,0.1948713,0.0016556378
ID_42GKPA,0.14731671,0.35233092,0.0024889691,0.4927609,0.0051024905
ID_KCXHPW,0.0022607762,0.10615283,0.0001273735,0.8898696,0.001589407
ID_SG0W87,0.026798943,0.086535305,0.0036664547,0.8808849,0.0021144028
ID_ZW6EMM,0.014278867,0.27820665,0.000893907,0.565434,0.1411866
ID_MLVFKZ,0.011498407,0.8421417,0.0007968402,0.10611977,0.039443333
ID_HE91BZ,0.011100809,0.44514933,0.0005121008,0.5401319,0.0031058504
ID_XTWXN4,0.31697586,0.39845842,0.0062311487,0.21134393,0.06699063
ID_C0Q6JJ,0.7082357,0.22796609,0.0132689485,0.027020695,0.023508664
ID_XO3GOE,0.027248463,0.8862674,0.0003295531,0.07617783,0.009976729
ID_4FA8PL,0.84563977,0.03040485,0.0345671,0.08427825,0.0051099886
ID_7DJ6QW,0.49656278,0.44773155,0.009164889,0.030323474,0.016217293
ID_2N2NYJ,0.47580403,0.39194325,0.046147842,0.07576346,0.010341337
ID_HFPTQG,0.009739572,0.08244232,0.0006057987,0.8996386,0.0075737075
ID_926YBU,0.009805839,0.8944715,0.00036758342,0.09308159,0.0022733686
ID_9RCVAC,0.016750949,0.14514329,0.0007758314,0.8129749,0.02435509
ID_1E96LU,0.0046034786,0.8814827,0.00024190855,0.06467021,0.049001787
ID_ZHQONX,0.6227654,0.22295421,0.0070487345,0.14330193,0.0039297496
ID_QXRMZ4,0.72033626,0.16589436,0.083356015,0.020037362,0.010375937
ID_JNX1CJ,0.9612137,0.01966056,0.010131577,0.008508952,0.00048526723
ID_NK26EL,0.024710394,0.45233038,0.0017692755,0.37098572,0.15020421
ID_LWVV5V,0.10169076,0.28268287,0.0086160395,0.565787,0.04122326
ID_I71T8R,0.00082958763,0.19842155,7.96977e-05,0.7911332,0.009535887
ID_VH103C,0.00077014987,0.1596605,2.1533282e-05,0.83580923,0.0037385903
ID_1SRRUH,0.85814273,0.042897042,0.024657795,0.06399797,0.010304413
ID_76TQ9F,0.001826639,0.082737535,2.9628982e-05,0.91523606,0.00017011953
ID_P5QH8Y,0.004125021,0.8593249,0.0003727031,0.10461994,0.03155746
ID_F3ADS1,0.697089,0.23033285,0.018423503,0.045728985,0.008425708
ID_QUZMQO,0.056426574,0.3224764,0.003063132,0.43460804,0.18342584
ID_NBYKTN,0.029750999,0.764303,0.0012221456,0.20322768,0.0014960815
ID_6TB1HR,0.08908142,0.77488005,0.0013431882,0.11721114,0.017484244
ID_BCY8N6,0.72066087,0.03483306,0.04264358,0.18902083,0.012841626
ID_OKY3NU,0.67260444,0.13026519,0.08669717,0.054302104,0.056131113
ID_IJXGKI,0.89028454,0.020642275,0.03531989,0.046391852,0.007361386
ID_15UCOG,0.001566668,0.7350494,0.0014966468,0.2561432,0.0057441206
ID_UKY7BT,0.7371925,0.021619685,0.032813914,0.20541693,0.0029568898
ID_VHRVMQ,0.08955087,0.7746838,0.0036257864,0.12578768,0.0063519366
ID_EK3V4X,0.398545,0.34388673,0.050557386,0.12890898,0.0781019
ID_8Z9KG2,0.0025091562,0.115800105,0.00059992436,0.8808887,0.00020205916
ID_3UYQYH,0.031742543,0.67189837,0.0014768807,0.2229091,0.07197309
ID_1CASUP,0.75896806,0.04885679,0.06293233,0.12232825,0.0069146156
ID_7IY6MT,0.8090293,0.16029559,0.006515628,0.019661874,0.004497566
ID_P0A75O,0.14017226,0.34620807,0.003088717,0.4631729,0.04735803
ID_QBYTOI,0.47443345,0.39015147,0.025340717,0.052644722,0.057429615
ID_J8KC5S,0.0034868608,0.22277449,0.00070350396,0.7461803,0.026854843
ID_HIP4OV,0.68737894,0.076217115,0.07745514,0.13526897,0.023679832
ID_UMGZXY,0.0035751078,0.66694105,0.00019240909,0.32163784,0.0076535605
ID_WE9ZFJ,0.33294526,0.5629225,0.010448495,0.03925287,0.054430883
ID_ZRIM84,0.029698867,0.61002547,0.00046180212,0.3497399,0.01007392
ID_6W7ZD5,0.6345324,0.26844168,0.031486385,0.0197738,0.04576583
ID_IQLHYY,0.64386666,0.2525695,0.031743195,0.04575316,0.0260675
ID_PX1YC1,0.0005013852,0.1937587,0.00017281827,0.80446184,0.0011052678
ID_2GLYG0,0.0077822665,0.5710785,0.00086754846,0.4158068,0.00446489
ID_VDBPNQ,0.25798044,0.70341533,0.0010106625,0.033242647,0.0043509533
ID_5W21EY,0.7475657,0.16788399,0.02323605,0.04760291,0.013711391
ID_DPEA7A,0.7410338,0.013276207,0.042710185,0.19712602,0.005853847
ID_M7X675,0.007759797,0.029233294,0.000105962885,0.9619954,0.00090541004
ID_ZAH09C,0.065383404,0.6593586,0.0071166363,0.14629787,0.12184347
ID_2YG185,0.42371726,0.5640147,0.0016306823,0.009763657,0.00087380916
ID_H1ZIII,0.10653277,0.3825201,0.0023400057,0.47759247,0.031014616
ID_HS41UJ,0.84923136,0.027162226,0.05474157,0.06580604,0.00305873
ID_VZA2MZ,0.25672844,0.5625161,0.0021944407,0.12318344,0.055377606
ID_8C928K,0.21048808,0.29022104,0.053930715,0.051829964,0.39353013
