ID,DR,G,ND,WD,other
ID_8L14AJ,0.0059935367,0.80466974,0.00047514078,0.18886153,3.2592755e-08
ID_LKQ2J6,0.0010695354,0.9978527,6.006127e-07,0.0010771762,5.915286e-08
ID_LZ4WMI,0.4160052,0.12715398,0.05379597,0.4030068,3.8029648e-05
ID_607DHU,0.011376119,0.38913637,4.956577e-05,0.59943765,3.2057258e-07
ID_NUEM53,9.1417256e-05,0.085614584,7.83091e-08,0.9142939,9.024917e-08
ID_KE4OQG,0.72538656,0.22049788,1.3850621e-07,0.054028254,8.7191765e-05
ID_X38F51,0.7944033,0.08630966,4.3622895e-06,0.119282745,1.3073259e-08
ID_50N8E5,0.001485285,0.40498775,5.063606e-07,0.5935265,7.2758344e-10
ID_83S89D,0.001654228,0.14149788,2.2782507e-07,0.8568471,5.772052e-07
ID_Y502JL,5.7978386e-06,0.030240448,8.4770874e-10,0.9697538,1.4285734e-09
ID_1SG38X,0.0010682916,0.14914799,2.844229e-06,0.010954475,0.8388265
ID_MBTN48,0.038190264,0.1158323,3.8735615e-07,0.82552505,0.020452034
ID_XVOWGU,0.012196754,0.672732,1.0294413e-06,0.31499898,7.121218e-05
ID_C6FDZO,0.00064174633,0.91771543,1.3749401e-07,0.08164023,2.4656608e-06
ID_OSC2WN,0.00018803569,0.039752577,2.2041681e-10,0.96005905,2.9096702e-07
ID_A5HLKA,0.0019358296,0.076355666,3.3952497e-07,0.92170733,7.879427e-07
ID_9QRLSH,0.0002319002,0.35739714,2.2089453e-07,0.64204186,0.0003289027
ID_QNW1NG,0.009015834,0.24249448,1.175592e-05,0.74835193,0.00012604163
ID_IKVV79,4.9070245e-06,0.0368684,3.5884284e-07,0.96312636,8.1905815e-09
ID_X5DZFW,0.072828986,0.13725829,0.00036564804,0.7895359,1.1121509e-05
ID_ZZ9YVT,0.021600932,0.68011004,0.0003161851,0.29797283,5.5435284e-10
ID_IUFHIE,0.024112118,0.9217489,5.7466328e-05,0.053783033,0.0002985509
ID_2CXE6Z,0.00012726383,0.29584497,3.109679e-07,0.7040266,8.8559307e-07
ID_5ZB9UR,0.32949895,0.07778801,1.1178957e-07,0.59271294,7.0330963e-09
ID_DQ168L,0.0006879016,0.8704271,0.00022072888,0.12866363,6.2556717e-07
ID_ECMHM8,0.0023133985,0.047379345,5.3863278e-06,0.9502929,8.921332e-06
ID_7XHCO7,0.011605315,0.03058512,2.4102926e-07,0.95741117,0.00039808024
ID_YWJOQY,0.9926131,0.0025892993,4.6872625e-08,0.0047976314,2.2681548e-09
ID_VHT7FC,0.0009903022,0.48231092,2.5988921e-08,0.38791046,0.12878826
ID_5DX5XW,0.015893567,0.8832139,2.5159647e-08,0.100890815,1.7497508e-06
ID_B6W5FW,0.9864157,0.0072908173,1.7310638e-05,0.0062762154,2.0688473e-08
ID_A1EF00,0.0002412728,0.26376417,2.3071445e-06,0.73599213,6.323472e-08
ID_PF4UDD,0.0006630022,0.051986888,4.0650963e-07,0.947349,6.729026e-07
ID_QYSXKB,0.8878624,0.0617117,3.8564253e-06,0.050422132,1.02976925e-08
ID_SK5CR9,0.98357195,0.0062890034,0.00015738251,0.009981685,1.1728842e-09
ID_UVDZWU,0.0056282794,0.7597718,1.8030237e-08,0.23457235,2.7585027e-05
ID_14YUIO,0.0014015749,0.17553237,0.00065848744,0.82240754,1.4390376e-08
ID_08QQWR,0.026671946,0.71875095,3.847328e-07,0.25429872,0.00027791125
ID_K0FSN2,0.004679473,0.23777981,3.628852e-06,0.75753665,3.800588e-07
ID_KAOMCU,0.2379677,0.6445605,6.5461774e-07,0.117440574,3.0599585e-05
ID_6PUAKW,0.90435404,0.014313127,0.050341208,0.030916084,7.561551e-05
ID_6WZR90,0.006703057,0.0064831283,0.010423371,0.9763905,3.5334933e-09
ID_KS5Z0E,0.095786095,0.24865772,2.9764508e-06,0.65554094,1.230532e-05
ID_US5CVL,2.3482624e-05,0.001959588,3.221648e-05,0.001683426,0.9963013
ID_ZVGK72,0.9952028,0.0009220633,3.295848e-10,0.0038751126,3.2117244e-09
ID_DK03VI,0.014825223,0.69255793,0.00022665647,0.16934706,0.12304315
ID_SXI2EA,0.9664687,0.023801943,0.00028377012,0.0094453385,2.1061322e-07
ID_WS4JZD,0.00018794747,0.7995107,8.838805e-10,0.2002938,7.5752573e-06
ID_T5O5RE,0.06525089,0.83780736,2.6246225e-05,0.09404383,0.0028716472
ID_PVWUSP,0.8958199,0.04499545,9.3365475e-07,0.05918274,1.0135229e-06
ID_RNYL4P,0.027311647,0.09113588,0.0007712732,0.88077974,1.5021782e-06
ID_U8SFLB,0.010834894,0.303948,8.542712e-05,0.68513,1.6927253e-06
ID_2NZ89R,0.0568304,0.3719988,0.0001390689,0.57095546,7.62809e-05
ID_OEOW09,0.0037967504,0.12302545,0.105560035,0.7676145,3.2487358e-06
ID_ETT9KK,0.0125648705,0.08754799,1.833502e-06,0.8998847,5.944726e-07
ID_84GAU6,0.10897506,0.08478435,0.00041473965,0.8058258,9.9870064e-08
ID_QI9ZOF,0.024404302,0.333949,0.002401359,0.6392409,4.415585e-06
ID_RN4WXU,0.36376727,0.22019075,0.0002088426,0.4158216,1.1564008e-05
ID_DTX7CE,0.00045505565,0.8943132,5.559847e-09,0.10522553,6.1032792e-06
ID_PQZ7L1,0.52061486,0.061952557,0.0002427194,0.41718975,1.3812254e-07
ID_7RYOOR,0.00066041347,0.13935618,2.000132e-05,0.8599578,5.6418894e-06
ID_0M70MH,0.5648222,0.25176623,0.012232024,0.16987498,0.0013045523
ID_QDNEIN,0.0074605965,0.4620103,0.34255153,0.1835275,0.0044500427
ID_TCTVD2,0.00070134486,0.26380432,1.3562246e-08,0.7354944,2.2009783e-09
ID_CZPNKP,0.005901728,0.6766659,2.0819738e-05,0.12883262,0.188579
ID_9JK4P8,0.00069912354,0.35344452,6.390896e-08,0.64585614,1.958692e-07
ID_5HJHUX,0.94715124,0.018910913,8.543677e-07,0.033936113,8.1101246e-07
ID_GAGQOT,0.95031947,0.011784741,1.6632315e-05,0.03786743,1.1689702e-05
ID_2MBTJ7,0.0005814942,0.58101285,6.191862e-08,0.41840383,1.7660645e-06
ID_FLW8GN,0.9486814,0.004750256,0.00011685885,0.046447586,4.0123996e-06
ID_NEN2IE,0.037541788,0.46312326,2.0673047e-05,0.48770353,0.011610739
ID_MJ5E5T,0.67405397,0.17085043,0.0013844445,0.15315787,0.00055337104
ID_V3U3SB,2.646805e-05,0.2022858,1.7676886e-08,0.7976448,4.2898548e-05
ID_EAIA7K,5.708951e-05,0.99290985,6.3473564e-08,0.007032805,1.0602425e-07
ID_QZ1GNF,0.0017687485,0.6752553,1.6622154e-08,0.3229754,5.7765067e-07
ID_XOIEMC,0.014749022,0.28532276,0.020908082,0.67897576,4.433137e-05
ID_M1XV26,0.1992608,0.09441346,0.00040794088,0.30915537,0.39676237
ID_F4T0AG,0.14191574,0.09852365,3.032182e-06,0.7595349,2.2663879e-05
ID_2AJK1C,0.1694457,0.46555993,9.513392e-09,0.36499432,9.620131e-10
ID_5X36NP,0.0005332668,0.18407978,2.938739e-09,0.81532305,6.391346e-05
ID_6UV0I2,0.99452883,0.002635136,9.251749e-08,0.0028359343,3.0254516e-12
ID_7CYFWU,0.00012794224,0.8547146,1.477393e-06,0.14515603,7.841235e-09
ID_Y9HPHA,0.33249727,0.5150937,2.1177384e-06,0.1524032,3.7403076e-06
ID_9MO69Z,0.0201304,0.4237998,0.0007907088,0.5538871,0.0013919475
ID_QUVQGH,0.0021067513,0.5752336,0.0024167881,0.42023665,6.1955416e-06
ID_Q82C09,0.052116293,0.73303765,0.00015683821,0.2146836,5.58001e-06
ID_MVLC5W,0.049520325,0.70430267,0.001007052,0.12529123,0.1198788
ID_ETMLWO,0.024197003,0.92268926,0.02518494,0.02792844,3.9344192e-07
ID_IWRSE1,0.0026891697,0.56304884,4.3925927e-10,0.43426198,8.574519e-09
ID_SYWTC8,0.70804465,0.26934305,3.084945e-09,0.022611698,6.09857e-07
ID_3W8ZIF,0.093165345,0.036245234,7.982212e-06,0.87057966,1.7710452e-06
ID_W787YF,0.087006785,0.0026221485,0.9094513,0.00091302686,6.6494276e-06
ID_C6IS7N,0.0012229871,0.45432052,0.0021618616,0.5422795,1.5156022e-05
ID_0NUIDW,0.00034889576,0.80258125,5.5015726e-06,0.19526629,0.001798138
ID_7BSQZ5,0.00020879525,0.73479635,2.4282107e-07,0.26498616,8.495053e-06
ID_WOEYHM,0.0054644747,0.9538361,0.00036032186,0.040107038,0.00023204746
ID_0I8LOQ,0.47312054,0.07111877,1.034713e-05,0.45568332,6.7054556e-05
ID_5FUJUT,0.0012059063,0.47411174,2.5793665e-06,0.5246797,2.3215524e-08
ID_81BVSJ,0.3133575,0.09520712,0.00018133063,0.5912031,5.098117e-05
ID_8JZ4U2,0.0046871053,0.19289932,3.448666e-07,0.80241203,1.1462702e-06
ID_00BU33,0.0031697555,0.41915053,0.00024964186,0.5774187,1.1426332e-05
ID_U85UVV,0.00045335817,0.10681015,1.0890959e-09,0.8927348,1.6004623e-06
ID_BHPGTG,0.027372988,0.51219815,0.0011468426,0.4592638,1.818568e-05
ID_F7JGRZ,0.08877,0.85715866,2.0194833e-05,0.05178424,0.0022669272
ID_WZVMC3,0.0015348691,0.42549172,7.574243e-05,0.57266325,0.0002344227
ID_G8DH9H,0.0020796466,0.42937288,1.0626911e-06,0.5685427,3.6521599e-06
ID_OWDEJE,0.072008766,0.41370583,1.3827974e-06,0.5042682,0.0100157205
ID_QLOB5I,6.2110026e-05,0.19741926,1.5878358e-08,0.8025181,5.6934243e-07
ID_278G3A,0.07794117,0.85616416,6.721596e-05,0.06582747,3.0857237e-08
ID_K6UXTG,0.9376593,0.03368641,0.0029971446,0.025400877,0.00025634558
ID_63GHUP,0.0019013893,0.64136964,1.6896843e-07,0.35354984,0.003179006
ID_VBTIUV,0.7089437,0.21365441,0.006742953,0.07048113,0.00017780197
ID_VEJ1I3,0.13360143,0.46068832,3.9899067e-05,0.40566897,1.3743696e-06
ID_ESZYMM,0.6260322,0.12953268,6.6939983e-06,0.24439555,3.285507e-05
ID_S3VL8N,0.00011180747,0.64210415,5.227367e-11,0.35778004,4.001639e-06
ID_NDC3P1,0.009193346,0.3378572,1.7224712e-06,0.6529478,3.3382266e-09
ID_CURS6N,0.0148153985,0.12619701,0.0012178909,0.8577677,2.0030384e-06
ID_T2YJVV,6.3110315e-06,0.0007591736,9.04085e-10,0.00040605958,0.9988285
ID_37BRG6,6.169222e-05,0.1952089,2.8692018e-08,0.80472726,2.1172175e-06
ID_ZC2SOL,0.12105418,0.023216218,1.18155645e-08,0.8557263,3.3457563e-06
ID_UXQMYX,0.012162726,0.8825653,6.1561327e-06,0.105127454,0.00013830239
ID_H7DQ8V,0.41057572,0.5274838,3.55995e-08,0.061320513,0.0006198665
ID_LMUM70,0.9037988,0.049759567,0.00014726113,0.046294227,7.164901e-08
ID_EZ3WBI,0.0008022358,0.98779047,7.5862505e-07,0.011405404,1.0951487e-06
ID_2NT1YA,0.004660247,0.71209806,7.012936e-08,0.28314826,9.3378745e-05
ID_H5KZ4U,0.013513366,0.030708022,2.5153832e-07,0.95577556,2.7426063e-06
ID_BZ5PR1,0.927019,0.057225343,0.005907311,0.009845844,2.5341485e-06
ID_221NIJ,0.0032489274,0.91516894,1.9389347e-05,0.040457238,0.041105453
ID_M565L3,0.20410372,0.7084665,3.6300833e-06,0.08742611,7.4672016e-08
ID_CHC3RB,0.03410265,0.014026295,0.0014134558,0.013084548,0.937373
ID_0TCT3W,0.045496345,0.72722524,0.001800486,0.22518945,0.0002885383
ID_KA6N6B,0.9809229,0.013619309,1.1482987e-08,0.0054577966,3.391556e-09
ID_1SZC1S,0.6541884,0.22402501,3.036535e-06,0.121702254,8.1327205e-05
ID_BPI8DI,0.0003374504,0.9278985,7.107527e-05,0.07159599,9.693745e-05
ID_HCHSSC,0.0015819198,0.84861547,8.200362e-08,0.14973702,6.558355e-05
ID_JXHIMT,0.7644502,0.002282602,0.17154568,0.061720785,7.232934e-07
ID_LDITFF,4.9578953e-06,0.08904977,1.1668944e-10,0.91094524,2.9541598e-08
ID_VQSUUN,0.06969751,0.6555992,9.697261e-09,0.27470297,3.6452678e-07
ID_NTV1AB,0.0066457246,0.62547076,1.3495517e-05,0.364003,0.0038670253
ID_ZKWU9F,0.18248819,0.07885992,7.493324e-05,0.7385627,1.4290053e-05
ID_D88LKX,0.93645686,0.04172127,6.016002e-06,0.021648303,0.00016756688
ID_9PRRCE,0.005528455,0.03306863,3.445545e-11,0.9607726,0.0006303572
ID_0EVNPH,0.9063437,0.08431916,1.4199546e-07,0.009331275,5.6725507e-06
ID_HW8AEI,0.0005446972,0.999169,2.5930789e-09,0.00028620704,5.4555965e-08
ID_0AAI4X,0.005725917,0.3969615,2.1381124e-06,0.59728026,3.0180425e-05
ID_UKFKJC,0.00054097746,0.33350024,2.9232556e-06,0.6659559,7.502022e-09
ID_7RROC8,0.18733177,0.06431318,4.30178e-06,0.74834836,2.4156561e-06
ID_5ERDTW,0.9125296,0.052894466,7.1481104e-06,0.034534134,3.4633496e-05
ID_P0J9EZ,0.94578195,0.005254519,0.0002334423,0.048729647,4.8217754e-07
ID_CTPPMV,0.71557635,0.22197916,1.4310952e-05,0.045137726,0.017292416
ID_YC5UDL,5.1299372e-05,0.035990898,3.3170083e-10,0.9639571,7.0268135e-07
ID_K21UPY,0.69956005,0.16394155,0.0036324465,0.13285822,7.696639e-06
ID_SNUQ33,0.953608,0.0027736465,1.1672721e-06,0.043615427,1.8671642e-06
ID_2MP27D,0.805054,0.1720882,0.00039880452,0.02245891,4.3131885e-09
ID_KPOH3M,0.00065602805,0.55969477,2.3421922e-05,0.43960312,2.2620006e-05
ID_DY5BV0,0.009925067,0.34916607,4.512852e-08,0.6409077,1.1256531e-06
ID_YMCW3M,0.012478232,0.3105025,1.8364551e-09,0.67700833,1.0895215e-05
ID_560FR4,0.0002945628,0.58711493,2.6896074e-09,0.4125899,5.555072e-07
ID_BC5X3D,0.7261823,0.090964444,2.6632915e-07,0.18285088,2.1598505e-06
ID_891T5F,0.011892914,0.324808,0.0006735831,0.6625653,6.017022e-05
ID_AP54US,0.00077451987,0.57582635,1.6159545e-05,0.4233829,8.762688e-08
ID_BR2Y1G,0.0004996139,0.24472827,3.350818e-08,0.75476694,5.127355e-06
ID_VKHO1D,0.00013134035,0.98384684,1.514906e-08,0.0160199,1.9270888e-06
ID_7H80TX,0.0011581965,0.010414132,3.5716732e-10,0.9884272,3.8311865e-07
ID_FFSO1C,0.21335334,0.49280357,5.8322737e-05,0.29038548,0.0033992517
ID_LROGPF,0.21707566,0.3169363,0.0034755007,0.4624622,5.0317412e-05
ID_WIMVZK,0.002193721,0.16065009,0.59792507,0.23919597,3.5166828e-05
ID_X2TP3E,0.8763642,0.059970547,0.056705974,0.0069592195,2.3669546e-08
ID_ZBGT40,0.0004883112,0.6657803,2.7565925e-09,0.33373109,2.4755624e-07
ID_R42TPV,0.43368736,0.14952606,0.00068407273,0.41610247,2.3795306e-09
ID_EAGB82,0.0004078817,0.031804744,6.2951665e-07,0.9677758,1.0996008e-05
ID_E9P6YU,0.1324485,0.6663072,7.7013385e-05,0.20116724,5.2916963e-08
ID_L9N2XU,1.4776367e-05,0.12245861,9.016289e-09,0.87740964,0.000117056166
ID_RLBV7M,0.0011885832,0.111808196,1.3571508e-07,0.8870006,2.41412e-06
ID_C1B3A8,0.5108058,0.3696632,0.0003271285,0.11920373,1.8910234e-07
ID_GM2W0C,0.025237229,0.88124526,4.4204666e-05,0.09346365,9.658378e-06
ID_NTVCOG,0.50741297,0.030116525,1.44573e-08,0.46240294,6.755799e-05
ID_MJ1F11,0.019494707,0.36037228,8.085927e-09,0.6200489,8.412838e-05
ID_JPM5T6,0.12821499,0.42236567,0.0049437834,0.44435936,0.00011613344
ID_8NADC6,0.013282426,0.17084263,1.9843625e-05,0.8144185,0.0014366198
ID_ZQDBUU,0.00028565616,0.43732843,1.1504512e-07,0.562359,2.6770102e-05
ID_J1ARRE,0.00038778747,0.93380797,3.022931e-07,0.057891693,0.007912287
ID_JGRDOH,0.05403867,0.9278754,1.16998535e-05,0.018073412,7.4707117e-07
ID_B8VO9T,0.0011375019,0.5300579,2.574051e-07,0.46880427,1.0559957e-07
ID_VKVK67,0.8350736,0.15031394,0.00023202391,0.0143716745,8.7750495e-06
ID_VK9ZAP,0.095750555,0.4089912,0.010874172,0.48354408,0.00084005244
ID_IGEVOO,0.0029888854,0.919031,5.804737e-10,0.07235515,0.0056249704
ID_0ADFQ0,0.00025821576,0.08418916,1.2354737e-09,0.9155509,1.6972455e-06
ID_S5Y5GF,0.3902725,0.5038208,0.00015335163,0.10502503,0.000728332
ID_EKTOQP,0.045042712,0.019473927,5.920724e-10,0.9354834,8.607708e-09
ID_5GIKOV,0.00016735862,0.021454273,2.5808196e-09,0.978378,3.445994e-07
ID_XHPJ44,0.00078007375,0.99817693,2.8799872e-07,0.0010426441,9.344833e-08
ID_VDBZEY,0.0060530365,0.19208205,1.5010968e-07,0.6217035,0.18016122
ID_OWMXMY,0.016687494,0.05892134,0.0001513158,0.9201501,0.004089823
ID_KFXY01,0.913772,0.011273349,0.0045462735,0.06881659,0.0015918155
ID_ZKIIA0,0.0015495337,0.2530349,2.572788e-06,0.7454062,6.755916e-06
ID_NIS08N,0.0015649169,0.09162911,9.377375e-08,0.90675116,5.479358e-05
ID_QEV20H,0.0039857114,0.054803774,5.8848702e-08,0.9412104,1.335389e-08
ID_ZSE75X,0.0028276425,0.08524096,1.4341741e-09,0.91146076,0.0004706737
ID_07AJI2,0.28824067,0.06611921,4.7565204e-06,0.6449861,0.00064928056
ID_C3U1YG,0.9778577,0.015895251,7.8594e-10,0.0062468573,2.414615e-07
ID_O9EEE7,0.17542627,0.5372983,0.0011516315,0.28593355,0.0001902335
ID_BDNWIC,0.004811026,0.22236209,0.0001897585,0.77260673,3.036208e-05
ID_11Y521,0.012569694,0.556203,1.9843294e-06,0.4310576,0.00016767644
ID_O9PAAL,0.72477275,0.08420178,2.0921578e-07,0.19102515,1.3678925e-07
ID_LSFN33,0.44107956,0.3534024,5.447555e-07,0.20551711,3.5398054e-07
ID_WIBHFG,0.09098403,0.12314926,0.0001834751,0.78567,1.3199415e-05
ID_QBRPNN,0.0018926177,0.9922402,5.0842766e-09,0.0058670244,1.0767547e-07
ID_WEU2XS,0.97570705,0.015208466,2.2523245e-07,0.009084227,1.0300677e-09
ID_3DCFOY,0.0010058635,0.97404283,2.437502e-09,0.02493326,1.799586e-05
ID_ZZV2MA,0.9597738,0.015395854,4.329132e-06,0.024578057,0.0002479893
ID_TB84ZE,0.015827088,0.15980826,1.287413e-05,0.8243425,9.291193e-06
ID_WA0J5T,0.7290487,0.23842995,0.0051690564,0.027344823,7.4322543e-06
ID_2OAZZR,0.9357488,0.03989142,0.00019990759,0.024159944,3.4535341e-09
ID_95HZRC,0.1004823,0.13261423,1.721533e-08,0.76688945,1.3965093e-05
ID_HQ874A,0.030511538,0.78193593,0.00082207297,0.18385118,0.002879315
ID_OWZRPM,0.03163806,0.01102764,2.5779953e-10,0.95733076,3.463684e-06
ID_GLX32W,0.017008075,0.07497566,1.4066381e-06,0.9080148,4.0888196e-08
ID_ZKA1XH,0.9221643,0.06266749,1.1588055e-05,0.015155373,1.3468164e-06
ID_5NCPTB,0.16742764,0.06248134,7.420599e-11,0.7700891,1.9141219e-06
ID_MCTU38,5.6285342e-05,0.9734794,8.831949e-06,0.02420016,0.002255371
ID_8C1N2J,3.503343e-05,0.13318138,1.9596719e-06,0.86678165,3.7353065e-08
ID_DLKZFD,0.0034339612,0.008458277,2.950801e-08,0.9881026,5.202767e-06
ID_TZMB54,0.00033698222,0.54224956,3.829191e-07,0.45741224,8.272867e-07
ID_OZPM3H,0.024419067,0.4717781,1.1105186e-08,0.50380284,6.1116334e-10
ID_LNO8OF,0.8729335,0.027730068,5.983486e-09,0.09903204,0.00030442054
ID_Y6HCC4,0.35895297,0.6009239,2.3734255e-07,0.04011943,3.4279517e-06
ID_Y5S6BU,0.012176145,0.7408117,1.1071722e-06,0.24700937,1.6605937e-06
ID_ICHUD3,0.1791014,0.71306145,1.1161274e-05,0.10781571,1.035893e-05
ID_BBJSRB,0.0036141106,0.16660713,5.064579e-06,0.8297723,1.3964966e-06
ID_O8VE96,0.017044112,0.7098084,4.773801e-07,0.27309072,5.628916e-05
ID_IWA9NW,0.00070411526,0.01610946,4.8838666e-11,0.98318636,2.0454165e-10
ID_T0EAJY,0.004264807,0.13477139,0.011624948,0.8489844,0.000354417
ID_W9PMSU,0.00029730026,0.9591476,2.2104941e-06,0.04055286,5.6730702e-08
ID_5CP8G3,0.07608055,0.049436904,2.4774671e-08,0.87448174,6.860122e-07
ID_N6AO45,0.9695044,0.0003569018,6.309985e-05,0.030073592,1.9431839e-06
ID_CKUXUL,0.016371625,0.20419736,3.299957e-05,0.7793889,9.066353e-06
ID_ZIHK6G,0.0029295154,0.59753454,9.054895e-05,0.39943844,7.031634e-06
ID_T4QXBO,0.5484611,0.31779742,6.1211443e-07,0.1337028,3.810581e-05
ID_05JP2M,0.02832134,0.30637693,0.00067373284,0.664626,1.9717133e-06
ID_ECVZOF,0.06985293,0.067336075,2.8396869e-06,0.8618775,0.0009306625
ID_C9VA2J,0.00732953,0.9335143,2.0448553e-08,0.059155893,3.0082364e-07
ID_FWDT47,0.003883307,0.99427503,0.00021767657,0.001614495,9.580245e-06
ID_6GF1CI,0.99756575,0.002060182,1.7339842e-10,0.0003741162,2.736172e-11
ID_EOH9LR,0.00012027003,0.28169647,1.0306362e-09,0.7181734,9.8529135e-06
ID_9Y53Z1,0.33767295,0.43587542,0.0022429028,0.22417274,3.5979734e-05
ID_T6N7RK,0.019966004,0.81218976,8.943899e-05,0.15601002,0.011744745
ID_GLL85K,0.0045352103,0.3983145,0.00013407174,0.596999,1.7157321e-05
ID_50O12X,0.0069545666,0.18594055,0.6766818,0.13031588,0.000107168904
ID_3AQ1U4,0.0031281656,0.8129592,1.7946215e-07,0.18305321,0.00085934123
ID_GFD5RN,0.3969138,0.1446493,7.772128e-05,0.4582911,6.8082285e-05
ID_G9VUR9,0.041068386,0.6453462,0.025946256,0.28754652,9.2562695e-05
ID_42GKPA,0.5304061,0.043311194,2.4466584e-07,0.4262525,2.9886287e-05
ID_KCXHPW,0.014309512,0.0480819,2.6638437e-08,0.9376084,9.862932e-08
ID_SG0W87,0.0024940951,0.07840955,6.008743e-06,0.9190897,6.733726e-07
ID_ZW6EMM,0.0022456269,0.39629,1.3613513e-06,0.46830437,0.13315864
ID_MLVFKZ,0.0006130127,0.83065724,3.346431e-06,0.16870712,1.9285555e-05
ID_HE91BZ,0.24873604,0.2935024,2.4605084e-05,0.4527057,0.0050312895
ID_XTWXN4,0.61320597,0.08056018,1.9773104e-07,0.3062299,3.734638e-06
ID_C0Q6JJ,0.64206654,0.12780948,2.5343767e-05,0.23009855,1.12727925e-07
ID_XO3GOE,0.02339131,0.58830696,1.4214304e-05,0.388265,2.2543216e-05
ID_4FA8PL,0.41404906,0.0031496366,0.5520754,0.030723961,1.940157e-06
ID_7DJ6QW,0.014199941,0.8189707,2.7306571e-06,0.16657607,0.00025049053
ID_2N2NYJ,0.08133374,0.6462264,0.001794962,0.27064446,4.515747e-07
ID_HFPTQG,0.002874703,0.011430297,7.7200495e-09,0.98240894,0.0032860788
ID_926YBU,0.0010188334,0.30390617,1.4838194e-07,0.6950714,3.527235e-06
ID_9RCVAC,0.26679012,0.02232875,5.3246683e-09,0.7108811,2.160548e-08
ID_1E96LU,0.05117642,0.80074656,1.573649e-07,0.14807689,6.5398625e-10
ID_ZHQONX,0.24082087,0.06512823,2.1909443e-09,0.694048,2.9246487e-06
ID_QXRMZ4,0.92786455,0.026756175,0.029779756,0.015597555,2.016634e-06
ID_JNX1CJ,0.9916216,0.000687991,4.6510345e-06,0.007685535,2.231462e-07
ID_NK26EL,0.044205267,0.41587096,0.000101503065,0.5397826,3.968709e-05
ID_LWVV5V,0.10605789,0.0528352,1.777854e-08,0.84107983,2.7120821e-05
ID_I71T8R,2.7742524e-05,0.019566268,5.975245e-10,0.9804058,2.4007892e-07
ID_VH103C,2.502564e-06,0.044757776,3.5585293e-10,0.95523965,1.1737858e-07
ID_1SRRUH,0.8832533,0.04911292,0.0013966137,0.06619788,3.9402046e-05
ID_76TQ9F,0.0025609392,0.023057982,1.959758e-09,0.9743757,5.4226916e-06
ID_P5QH8Y,0.0001497687,0.9329055,8.189154e-08,0.06693942,5.1513416e-06
ID_F3ADS1,0.09871698,0.5549698,1.6599871e-06,0.33789212,0.008419445
ID_QUZMQO,0.007947856,0.28667262,1.4320253e-06,0.70537704,1.1023008e-06
ID_NBYKTN,0.060452122,0.39841142,0.0010947555,0.54001456,2.7113423e-05
ID_6TB1HR,0.0020557905,0.32941803,0.00056779786,0.66792274,3.563328e-05
ID_BCY8N6,0.08265553,0.088535234,1.02829035e-05,0.82718223,0.0016167508
ID_OKY3NU,0.76913375,0.07786551,3.2368967e-05,0.0248434,0.12812492
ID_IJXGKI,0.9800846,0.009049729,1.375733e-07,0.010864766,7.821273e-07
ID_15UCOG,0.018011352,0.21748501,0.0012627611,0.7632023,3.8557886e-05
ID_UKY7BT,0.48874602,0.038536396,1.7741972e-05,0.47269982,3.2885044e-08
ID_VHRVMQ,0.007859015,0.032356426,0.86685574,0.09264144,0.0002874005
